variant_name,family,description,feature_key,horizon,context_key,parameters_json,skipped_trades,downscaled_trades,upscaled_trades,losers_avoided,winners_sacrificed,losers_avoided_usd,winners_sacrificed_usd,downscaled_losers,downscaled_winners,downsizing_loss_saved_usd,downsizing_profit_given_up_usd,upscaled_losers,upscaled_winners,upsizing_loss_added_usd,upsizing_profit_added_usd,overall_net_pnl,overall_sharpe,overall_sortino,overall_max_drawdown,overall_profit_factor,overall_win_rate,overall_average_trade,overall_trade_count,overall_n_days_traded,overall_participation_rate,overall_trades_per_month,overall_longest_losing_streak_trade,overall_longest_losing_streak_daily,is_net_pnl,is_sharpe,is_sortino,is_max_drawdown,is_profit_factor,is_win_rate,is_average_trade,is_trade_count,is_n_days_traded,is_participation_rate,is_trades_per_month,is_longest_losing_streak_trade,is_longest_losing_streak_daily,oos_net_pnl,oos_sharpe,oos_sortino,oos_max_drawdown,oos_profit_factor,oos_win_rate,oos_average_trade,oos_trade_count,oos_n_days_traded,oos_participation_rate,oos_trades_per_month,oos_longest_losing_streak_trade,oos_longest_losing_streak_daily,is_sharpe_delta_vs_baseline,oos_sharpe_delta_vs_baseline,is_profit_factor_delta_vs_baseline,oos_profit_factor_delta_vs_baseline,is_max_drawdown_improvement_vs_baseline,oos_max_drawdown_improvement_vs_baseline,is_trade_retention_vs_baseline,oos_trade_retention_vs_baseline,is_reference_variant,high_threshold,down_multiplier,low_threshold,up_multiplier,promotion_candidate,promotion_candidate_rank,oos_promotion_ready,support_cluster_count,is_screen_score
downside_downsize__rs_ratio_pct__session__t90__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_ratio_pct,session,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.9}",0,80,0,0,0,-0.0,0.0,44,36,14110.999999999663,12503.500000000064,0,0,0.0,0.0,1875.0000000058499,0.03464753996008432,0.02731771304949372,-20611.49999999605,1.0074553276765854,0.4654320987654321,2.3148148148220367,810,810,0.4636519748139668,9.736691471093303,12,6,9040.500000003849,0.2418707608834615,0.18536670795029866,-18044.999999999436,1.053714183859923,0.4864376130198915,16.348101265829744,553,553,0.4525368248772504,9.503273322422258,7,4,-7165.499999998001,-0.4285796655190387,-0.3584748754625246,-12446.499999998246,0.9138663669529791,0.42023346303501946,-27.881322957190665,257,257,0.4895238095238095,10.28,12,6,0.022838961662381585,0.03390954408600405,0.005787544327959138,0.004687402474196856,0.05937239366136233,0.11378119548577824,1.0,1.0,False,0.9,0.5,,,True,5.0,True,2.0,0.15368266735865457
downside_downsize__rs_ratio_pct__session__t90__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_ratio_pct,session,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.9}",0,80,0,0,0,-0.0,0.0,44,36,7102.999999999832,6397.000000000029,0,0,0.0,0.0,973.5000000060527,0.017719420336153972,0.013942691549900889,-22255.49999999588,1.0037658700378562,0.4654320987654321,1.2018518518593244,810,810,0.4636519748139668,9.736691471093303,12,6,8599.500000003944,0.22736343519468094,0.1739059517874929,-18576.499999999425,1.0499705098741314,0.4864376130198915,15.550632911399536,553,553,0.4525368248772504,9.503273322422258,7,4,-7625.999999997893,-0.4461937634952051,-0.37247993891584597,-13209.999999998148,0.9117509214310319,0.42023346303501946,-29.673151750964564,257,257,0.4895238095238095,10.28,12,6,0.008331635973601037,0.01629544610983763,0.002043870342167464,0.0025719569522496544,0.03166701417845896,0.059418277617573,1.0,1.0,False,0.9,0.75,,,True,23.0,True,2.0,0.12457391713126402
downside_downsize__rs_ratio_pct__session__t95__d50,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_ratio_pct,session,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.95}",0,37,0,0,0,-0.0,0.0,19,18,6031.499999999837,6757.500000000033,0,0,0.0,0.0,-458.4999999939446,-0.008317488161171572,-0.006523618242484192,-24011.49999999573,0.9982336681723416,0.4654320987654321,-0.5660493827085735,810,810,0.4636519748139668,9.736691471093303,12,6,8955.500000003962,0.2354273533650897,0.1801723901626494,-18915.499999999254,1.051855368945864,0.4864376130198915,16.19439421338872,553,553,0.4525368248772504,9.503273322422258,7,4,-9413.999999997908,-0.551821054179876,-0.4554646947917803,-14480.999999998174,0.8916386573967703,0.42023346303501946,-36.63035019454439,257,257,0.4895238095238095,10.28,12,6,0.016395554144009783,-0.08933184457483329,0.0039287294139001006,-0.01754030708201193,0.013996038365289258,-0.031079782121129218,1.0,1.0,False,0.95,0.5,,,True,25.0,False,2.0,0.12417931920943444
downside_downsize__rs_ratio_pct__session__t95__d75,downside_downsize,Reduce size when downside semivariance percentile is elevated.,rs_ratio_pct,session,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_ratio_pct"", ""high_threshold"": 0.95}",0,37,0,0,0,-0.0,0.0,19,18,3206.499999999917,3529.5000000000164,0,0,0.0,0.0,-55.499999993855454,-0.0009996813965929584,-0.0007844588785791331,-23836.99999999535,0.9997884928688033,0.4654320987654321,-0.06851851851093266,810,810,0.4636519748139668,9.736691471093303,12,6,8736.500000003995,0.2287239807906018,0.17489508910901097,-19004.999999998956,1.0501773278771147,0.4864376130198915,15.79837251356961,553,553,0.4525368248772504,9.503273322422258,7,4,-8791.999999997843,-0.5084547400620147,-0.4211640291844928,-14268.999999998108,0.90041907350778,0.42023346303501946,-34.21011673150912,257,257,0.4895238095238095,10.28,12,6,0.009692181569521896,-0.04596553045697199,0.002250688345150742,-0.00875989097100216,0.009330692243536413,-0.015984905123009305,1.0,1.0,False,0.95,0.75,,,True,35.0,False,2.0,0.11480766536032026
downside_three_state__rs_minus_pct__30m__t85__lo25__u110__d75,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,30m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.85, ""low_threshold"": 0.25, ""up_multiplier"": 1.1}",0,76,232,0,0,-0.0,0.0,44,32,7434.499999999891,5698.500000000044,119,113,7546.999999999813,7565.500000000009,2022.0000000062919,0.035773150088978724,0.02813744497667036,-22012.999999995238,1.007609470818155,0.4654320987654321,2.496296296304064,810,810,0.4636519748139668,9.736691471093303,12,6,8966.000000004065,0.23150700130688234,0.17674809912983483,-18908.499999998916,1.0508635630022563,0.4864376130198915,16.21338155516106,553,553,0.4525368248772504,9.503273322422258,7,4,-6943.9999999977745,-0.3910210443399571,-0.3273552266519364,-12508.499999998034,0.9223665675379787,0.42023346303501946,-27.01945525290963,257,257,0.4895238095238095,10.28,12,6,0.01247520208580244,0.07146816526508565,0.0029369234702922853,0.013187603059196529,0.014360925771478725,0.1093666559863446,1.0,1.0,False,0.85,0.75,0.25,1.1,True,28.0,True,2.0,0.12024304966560026
downside_three_state__rs_minus_pct__30m__t85__lo25__u125__d50,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,30m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.85, ""low_threshold"": 0.25, ""up_multiplier"": 1.25}",0,76,232,0,0,-0.0,0.0,44,32,14723.499999999784,11842.000000000095,119,113,18180.499999999523,18982.500000000015,3951.0000000064238,0.0677351906438326,0.05339042949030059,-20172.99999999508,1.0146841295444484,0.4654320987654321,4.877777777785709,810,810,0.4636519748139668,9.736691471093303,12,6,9792.000000004151,0.2458584368892483,0.18785376123848768,-18482.999999998807,1.0548414738646343,0.4864376130198915,17.707052441237163,553,553,0.4525368248772504,9.503273322422258,7,4,-5840.999999997718,-0.3164468120821281,-0.2662388748717229,-11389.999999997974,0.9354692592388237,0.42023346303501946,-22.727626459135088,257,257,0.4895238095238095,10.28,12,6,0.026826637668168396,0.14604239752291465,0.006914834332670372,0.02629029476004152,0.03654086738950064,0.18900637260140504,1.0,1.0,False,0.85,0.5,0.25,1.25,True,8.0,True,2.0,0.1464800382294528
downside_three_state__rs_minus_pct__30m__t90__lo25__u110__d75,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,30m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9, ""low_threshold"": 0.25, ""up_multiplier"": 1.1}",0,45,232,0,0,-0.0,0.0,25,20,3959.9999999999463,3959.000000000022,119,113,7546.999999999813,7565.500000000009,287.0000000063701,0.005040046987545176,0.003948701207609761,-23629.49999999518,1.0010661376840904,0.4654320987654321,0.3543209876621853,810,810,0.4636519748139668,9.736691471093303,12,6,8212.500000004105,0.21065945530614547,0.16035362176794948,-19212.499999998912,1.04607771353551,0.4864376130198915,14.850813743226231,553,553,0.4525368248772504,9.503273322422258,7,4,-7925.499999997735,-0.4422593551853029,-0.36808422481347547,-13683.999999998008,0.9128726041477944,0.42023346303501946,-30.838521400769398,257,257,0.4895238095238095,10.28,12,6,-0.008372343914934438,0.020229854419739846,-0.0018489259964540317,0.00369363966901215,-0.0014856130108405537,0.02566841112179698,1.0,1.0,False,0.9,0.75,0.25,1.1,False,,False,2.0,0.09051506438035448
downside_three_state__rs_minus_pct__30m__t90__lo25__u125__d50,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,30m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9, ""low_threshold"": 0.25, ""up_multiplier"": 1.25}",0,45,232,0,0,-0.0,0.0,25,20,7692.999999999896,8322.000000000047,119,113,18180.499999999523,18982.500000000015,440.5000000065884,0.007462883520958805,0.005845158226888133,-23511.999999994972,1.0015954566610104,0.4654320987654321,0.543827160501961,810,810,0.4636519748139668,9.736691471093303,12,6,8252.000000004235,0.20498025987960503,0.1558539355876215,-19199.999999998792,1.045200339605096,0.4864376130198915,14.922242314655035,553,553,0.4525368248772504,9.503273322422258,7,4,-7811.499999997643,-0.41732764284138707,-0.34786680088470556,-13748.499999997923,0.9164826823049147,0.42023346303501946,-30.394941634232072,257,257,0.4895238095238095,10.28,12,6,-0.014051539341474878,0.04516156676365568,-0.0027262999268680144,0.007303717826132483,-0.0008340283569560281,0.021075865997376493,1.0,1.0,False,0.9,0.5,0.25,1.25,False,,False,2.0,0.08498618649467352
downside_three_state__rs_minus_pct__30m__t95__lo25__u110__d75,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,30m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95, ""low_threshold"": 0.25, ""up_multiplier"": 1.1}",0,24,232,0,0,-0.0,0.0,12,12,1976.999999999972,2919.000000000009,119,113,7546.999999999813,7565.500000000009,-655.9999999935917,-0.01146801563475145,-0.008972964380638888,-24794.499999995147,0.9975809336268899,0.4654320987654321,-0.8098765432019651,810,810,0.4636519748139668,9.736691471093303,12,6,8167.50000000413,0.20845899933399661,0.15876427866051723,-19314.499999998905,1.045556212489705,0.4864376130198915,14.769439421345623,553,553,0.4525368248772504,9.503273322422258,7,4,-8823.499999997723,-0.4906578926605063,-0.4062849813571123,-14581.999999997997,0.903982806463921,0.42023346303501946,-34.33268482489386,257,257,0.4895238095238095,10.28,12,6,-0.01057279988708329,-0.02816868305546355,-0.0023704270422588714,-0.005196158014861174,-0.006802543786486838,-0.03827120937021873,1.0,1.0,False,0.95,0.75,0.25,1.1,False,,False,2.0,0.08555184281122152
downside_three_state__rs_minus_pct__30m__t95__lo25__u125__d50,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,30m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95, ""low_threshold"": 0.25, ""up_multiplier"": 1.25}",0,24,232,0,0,-0.0,0.0,12,12,4030.9999999999422,5919.00000000002,119,113,18180.499999999523,18982.500000000015,-818.4999999933389,-0.013765359756355521,-0.010766680832234915,-25349.999999994907,0.9970742622655133,0.4654320987654321,-1.01049382715227,810,810,0.4636519748139668,9.736691471093303,12,6,8623.000000004284,0.21241015928402315,0.16177653867065112,-19369.999999998785,1.0467372540305229,0.4864376130198915,15.593128390604491,553,553,0.4525368248772504,9.503273322422258,7,4,-9441.499999997619,-0.5018205230653067,-0.4151548998301775,-15378.499999997897,0.9008860055218101,0.42023346303501946,-36.73735408559385,257,257,0.4895238095238095,10.28,12,6,-0.00662163993705675,-0.03933131346026392,-0.0011893855014410981,-0.00829295895697213,-0.009695579649700088,-0.09498380148813047,1.0,1.0,False,0.95,0.5,0.25,1.25,False,,False,2.0,0.088292693137805
downside_three_state__rs_minus_pct__60m__t85__lo25__u110__d75,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,60m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.85, ""low_threshold"": 0.25, ""up_multiplier"": 1.1}",0,78,230,0,0,-0.0,0.0,39,39,5671.499999999912,6486.000000000055,121,109,7669.999999999804,7442.499999999969,-774.4999999937263,-0.013661022461091347,-0.010709526796616754,-24685.99999999572,0.9971058359724831,0.4654320987654321,-0.9561728394984276,810,810,0.4636519748139668,9.736691471093303,12,6,9294.50000000404,0.23914155403144036,0.18317269996546684,-19360.499999999403,1.0526707997098796,0.4864376130198915,16.807414104889766,553,553,0.4525368248772504,9.503273322422258,7,4,-10068.999999997766,-0.5660702982554736,-0.4660558464323394,-15383.999999998034,0.8895258575762611,0.42023346303501946,-39.17898832683956,257,257,0.4895238095238095,10.28,12,6,0.020109754810360453,-0.10358108865043086,0.0047441601779156795,-0.01965310690252109,-0.009200375312784843,-0.09537541386309129,1.0,1.0,False,0.85,0.75,0.25,1.1,False,,False,2.0,0.11645839918955117
downside_three_state__rs_minus_pct__60m__t85__lo25__u125__d50,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,60m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.85, ""low_threshold"": 0.25, ""up_multiplier"": 1.25}",0,78,230,0,0,-0.0,0.0,39,39,11411.99999999982,12827.000000000107,121,109,18908.999999999494,19443.999999999913,-612.499999993619,-0.010405669359471983,-0.008180622263623441,-25262.99999999567,0.9977572810557302,0.4654320987654321,-0.7561728394982951,810,810,0.4636519748139668,9.736691471093303,12,6,11054.5000000041,0.2751346772261531,0.2120905959255887,-19741.499999999396,1.061745772415647,0.4864376130198915,19.990054249555335,553,553,0.4525368248772504,9.503273322422258,7,4,-11666.999999997714,-0.6263933189684626,-0.5138805211859632,-16571.499999997992,0.8759799518461834,0.42023346303501946,-45.39688715952418,257,257,0.4895238095238095,10.28,12,6,0.05610287800507319,-0.16390410936341987,0.013819132883682972,-0.033199012632598834,-0.02906067556299406,-0.17992808572753105,1.0,1.0,False,0.85,0.5,0.25,1.25,False,,False,2.0,0.14433636680031275
downside_three_state__rs_minus_pct__60m__t90__lo25__u110__d75,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,60m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9, ""low_threshold"": 0.25, ""up_multiplier"": 1.1}",0,48,230,0,0,-0.0,0.0,23,25,3294.999999999949,3671.0000000000355,121,109,7669.999999999804,7442.499999999969,-335.99999999367355,-0.0058786456548182795,-0.0046109570359359805,-24429.499999995674,0.9987554818063528,0.4654320987654321,-0.4148148148070044,810,810,0.4636519748139668,9.736691471093303,12,6,8723.500000004055,0.22308613887507384,0.17057447065647718,-19560.499999999403,1.0489825597718294,0.4864376130198915,15.774864376137531,553,553,0.4525368248772504,9.503273322422258,7,4,-9059.499999997724,-0.5030472597900066,-0.416371448683082,-14580.49999999799,0.9014092937207752,0.42023346303501946,-35.25097276263706,257,257,0.4895238095238095,10.28,12,6,0.0040543396539939325,-0.04055805018496389,0.0010559202398654488,-0.007769670758007052,-0.019625729774837123,-0.03816440599523155,1.0,1.0,False,0.9,0.75,0.25,1.1,False,,False,2.0,0.09445265881454847
downside_three_state__rs_minus_pct__60m__t90__lo25__u125__d50,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,60m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9, ""low_threshold"": 0.25, ""up_multiplier"": 1.25}",0,48,230,0,0,-0.0,0.0,23,25,6490.499999999897,7435.000000000071,121,109,18908.999999999494,19443.999999999913,-141.9999999935062,-0.002382253589892643,-0.0018732880993181842,-25065.49999999556,0.9994892591560419,0.4654320987654321,-0.17530864196729162,810,810,0.4636519748139668,9.736691471093303,12,6,9833.500000004127,0.2423759281095986,0.18623555409462128,-20127.49999999939,1.0539160185431644,0.4864376130198915,17.78209764919372,553,553,0.4525368248772504,9.503273322422258,7,4,-9975.499999997635,-0.5257464757112432,-0.43447383497872194,-15188.999999997914,0.8956995880471141,0.42023346303501946,-38.815175097267065,257,257,0.4895238095238095,10.28,12,6,0.023344128888518695,-0.06325726610620047,0.005989379011200446,-0.013479376431668078,-0.04918160967475458,-0.08149097511481634,1.0,1.0,False,0.9,0.5,0.25,1.25,False,,False,2.0,0.0999511998533815
downside_three_state__rs_minus_pct__60m__t95__lo25__u110__d75,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,60m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95, ""low_threshold"": 0.25, ""up_multiplier"": 1.1}",0,27,230,0,0,-0.0,0.0,14,13,2078.499999999968,1346.0000000000286,121,109,7669.999999999804,7442.499999999969,772.5000000063555,0.013428797124931415,0.010563579263491983,-24086.99999999564,1.0028484460758973,0.4654320987654321,0.9537037037115501,810,810,0.4636519748139668,9.736691471093303,12,6,9246.000000004078,0.23552015623700265,0.18038756526575667,-19192.499999999396,1.0517648244413516,0.4864376130198915,16.71971066908513,553,553,0.4525368248772504,9.503273322422258,7,4,-8473.499999997724,-0.465107020381652,-0.38707879717361193,-14730.499999997986,0.9084786952530329,0.42023346303501946,-32.97081712061372,257,257,0.4895238095238095,10.28,12,6,0.016488357015922744,-0.002617810776609275,0.0038381849093875875,-0.0007002692257492837,-0.00044307756466054716,-0.048844743493897745,1.0,1.0,False,0.95,0.75,0.25,1.1,False,,False,2.0,0.11703445521547
downside_three_state__rs_minus_pct__60m__t95__lo25__u125__d50,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,60m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95, ""low_threshold"": 0.25, ""up_multiplier"": 1.25}",0,27,230,0,0,-0.0,0.0,14,13,4223.9999999999345,2609.000000000057,121,109,18908.999999999494,19443.999999999913,2417.5000000065447,0.04015123844737907,0.031726638658491076,-24058.999999995507,1.0086248724553741,0.4654320987654321,2.984567901242648,810,810,0.4636519748139668,9.736691471093303,12,6,11047.000000004175,0.2705414133954721,0.2085198904133895,-19391.499999999378,1.0602436577013084,0.4864376130198915,19.97649186257536,553,553,0.4525368248772504,9.503273322422258,7,4,-8629.499999997633,-0.44704927593702554,-0.37261624177964175,-15350.999999997903,0.9109644869070193,0.42023346303501946,-33.57782101166394,257,257,0.4895238095238095,10.28,12,6,0.051509614174392204,0.015439933668017214,0.012317018169344385,0.0017855224282370408,-0.01081630525440162,-0.09302573961337535,1.0,1.0,False,0.95,0.5,0.25,1.25,False,,False,2.0,0.14856486518106027
downside_three_state__rs_minus_pct__90m__t85__lo25__u110__d75,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,90m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.85, ""low_threshold"": 0.25, ""up_multiplier"": 1.1}",0,80,225,0,0,-0.0,0.0,42,38,6345.499999999908,6539.000000000054,123,102,8181.999999999773,7658.499999999965,-449.49999999370266,-0.007919670304984906,-0.006211439004485345,-23762.499999995714,0.9983192837419447,0.4654320987654321,-0.5549382715971638,810,810,0.4636519748139668,9.736691471093303,12,6,8309.000000004056,0.21430942007342146,0.16367216319702127,-19166.999999999403,1.0471061120591658,0.4864376130198915,15.025316455703537,553,553,0.4525368248772504,9.503273322422258,7,4,-8758.499999997759,-0.48820481025085816,-0.40499005232571694,-13851.999999998023,0.9038124680830252,0.42023346303501946,-34.079766536956264,257,257,0.4895238095238095,10.28,12,6,-0.00472237914765844,-0.025715600645815406,-0.0008205274727981493,-0.005366496395757037,0.0008861551292507394,0.01370643312328952,1.0,1.0,False,0.85,0.75,0.25,1.1,False,,False,2.0,0.09555659292240731
downside_three_state__rs_minus_pct__90m__t85__lo25__u125__d50,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,90m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.85, ""low_threshold"": 0.25, ""up_multiplier"": 1.25}",0,80,225,0,0,-0.0,0.0,42,38,12603.499999999816,13165.500000000104,123,102,20472.499999999425,19539.49999999989,-1227.4999999935662,-0.02078911369872209,-0.016318027228943124,-24369.99999999565,0.9955115219506007,0.4654320987654321,-1.5154320987574892,810,810,0.4636519748139668,9.736691471093303,12,6,8339.500000004136,0.20815022606279618,0.15927139604350438,-19803.99999999939,1.046512730416377,0.4864376130198915,15.080470162756123,553,553,0.4525368248772504,9.503273322422258,7,4,-9566.999999997703,-0.5059185478762611,-0.41932695092654476,-13992.999999997974,0.8984211588078742,0.42023346303501946,-37.2256809338432,257,257,0.4895238095238095,10.28,12,6,-0.010881573158283725,-0.043429338271218365,-0.00141390911558692,-0.010757805670908005,-0.03231859883238502,0.003666915874546552,1.0,1.0,False,0.85,0.5,0.25,1.25,False,,False,2.0,0.07267634560240639
downside_three_state__rs_minus_pct__90m__t90__lo25__u110__d75,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,90m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9, ""low_threshold"": 0.25, ""up_multiplier"": 1.1}",0,55,225,0,0,-0.0,0.0,28,27,4015.9999999999445,4816.500000000045,123,102,8181.999999999773,7658.499999999965,-1056.4999999936572,-0.018508621988948055,-0.014495386090286158,-24592.499999995674,0.9960837735149898,0.4654320987654321,-1.3043209876464903,810,810,0.4636519748139668,9.736691471093303,12,6,8144.000000004074,0.20911005536823632,0.15954583601288183,-19372.499999999396,1.0458634739441754,0.4864376130198915,14.726943942141181,553,553,0.4525368248772504,9.503273322422258,7,4,-9200.49999999773,-0.5087333549226568,-0.42104384611024115,-14457.999999998005,0.9002163668801633,0.42023346303501946,-35.799610894932805,257,257,0.4895238095238095,10.28,12,6,-0.009921743852843584,-0.04624414531761406,-0.002063165587788518,-0.008962597598618949,-0.009825896580507601,-0.02944213037132165,1.0,1.0,False,0.9,0.75,0.25,1.1,False,,False,2.0,0.08475267473934492
downside_three_state__rs_minus_pct__90m__t90__lo25__u125__d50,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,90m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.9, ""low_threshold"": 0.25, ""up_multiplier"": 1.25}",0,55,225,0,0,-0.0,0.0,28,27,8202.999999999885,9772.50000000009,123,102,20472.499999999425,19539.49999999989,-2234.9999999934807,-0.03752537649220643,-0.029395479399682366,-25705.499999995583,0.9919569164221287,0.4654320987654321,-2.759259259251211,810,810,0.4636519748139668,9.736691471093303,12,6,8208.000000004171,0.20342878811177165,0.1554665206269051,-19921.999999999378,1.0452205244324946,0.4864376130198915,14.842676311038284,553,553,0.4525368248772504,9.503273322422258,7,4,-10442.999999997652,-0.5458098137534486,-0.4508542777578051,-15093.99999999794,0.8916341524157609,0.42023346303501946,-40.63424124512705,257,257,0.4895238095238095,10.28,12,6,-0.015603011109308257,-0.08332060414840586,-0.002706115099469386,-0.017544812063021276,-0.03846955796499529,-0.07472676136566288,1.0,1.0,False,0.9,0.5,0.25,1.25,False,,False,2.0,0.06462098688830023
downside_three_state__rs_minus_pct__90m__t95__lo25__u110__d75,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,90m,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95, ""low_threshold"": 0.25, ""up_multiplier"": 1.1}",0,23,225,0,0,-0.0,0.0,13,10,1795.9999999999752,2029.0000000000168,123,102,8181.999999999773,7658.499999999965,-488.9999999936026,-0.008498402555879898,-0.006661889592838998,-23855.999999995627,0.9982021728340832,0.4654320987654321,-0.6037037036958057,810,810,0.4636519748139668,9.736691471093303,12,6,8731.000000004107,0.22219219174517954,0.169803547700167,-19270.499999999392,1.0487524324566022,0.4864376130198915,15.788426763117736,553,553,0.4525368248772504,9.503273322422258,7,4,-9219.999999997704,-0.5066791866534972,-0.41913524181281736,-14308.499999997975,0.9007604419497239,0.42023346303501946,-35.875486381314026,257,257,0.4895238095238095,10.28,12,6,0.0031603925240996367,-0.044189977048454454,0.0008257929246382467,-0.008418522529058281,-0.004508965804860747,-0.01879739399764868,1.0,1.0,False,0.95,0.75,0.25,1.1,False,,False,2.0,0.10107106820659692
downside_three_state__rs_minus_pct__90m__t95__lo25__u125__d50,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,90m,,"{""down_multiplier"": 0.5, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.95, ""low_threshold"": 0.25, ""up_multiplier"": 1.25}",0,23,225,0,0,-0.0,0.0,13,10,3456.9999999999495,3851.000000000031,123,102,20472.499999999425,19539.49999999989,-1059.4999999933625,-0.01755976207712938,-0.013773450857816035,-24191.99999999548,0.9962512096439149,0.4654320987654321,-1.3080246913498303,810,810,0.4636519748139668,9.736691471093303,12,6,9345.00000000424,0.22823758559803903,0.17482152292207348,-19717.999999999374,1.0505639407950327,0.4864376130198915,16.898734177222856,553,553,0.4525368248772504,9.503273322422258,7,4,-10404.4999999976,-0.5385617782864358,-0.4445923941532442,-14717.499999997897,0.8936243086014795,0.42023346303501946,-40.48443579765603,257,257,0.4895238095238095,10.28,12,6,0.009205786376959124,-0.07607256868139306,0.0026373012630687143,-0.015554655877302759,-0.027835696413701778,-0.04791911424400697,1.0,1.0,False,0.95,0.5,0.25,1.25,False,,False,2.0,0.09581539842272198
downside_three_state__rs_minus_pct__session__t85__lo25__u110__d75,downside_three_state,Conservative three-state sizing using low / neutral / high downside semivariance.,rs_minus_pct,session,,"{""down_multiplier"": 0.75, ""feature_key"": ""rs_minus_pct"", ""high_threshold"": 0.85, ""low_threshold"": 0.25, ""up_multiplier"": 1.1}",0,86,219,0,0,-0.0,0.0,43,43,5863.999999999895,6049.500000000035,119,100,7718.499999999805,7248.499999999991,-387.999999993709,-0.0068334217181421535,-0.005360713301793297,-23247.499999995685,0.9985493347690667,0.4654320987654321,-0.47901234567124573,810,810,0.4636519748139668,9.736691471093303,12,6,9076.500000004058,0.23291830561549087,0.1782879549612832,-19034.999999999403,1.0513479799394347,0.4864376130198915,16.413200723334644,553,553,0.4525368248772504,9.503273322422258,7,4,-9464.499999997764,-0.5324688746113201,-0.439834275853879,-15060.99999999802,0.8956493456377905,0.42023346303501946,-36.82684824901854,257,257,0.4895238095238095,10.28,12,6,0.013886506394410969,-0.06997966500627734,0.0034213404074707743,-0.013529618840991686,0.007766889074205245,-0.07237708711596182,1.0,1.0,False,0.85,0.75,0.25,1.1,True,31.0,False,2.0,0.11845421901300775
