session_date,entry_time,direction,net_pnl_retained,net_pnl_3state,contracts_retained,contracts_3state,risk_multiplier,pnl_ratio,flag_pnl_ratio_gt_1_with_multiplier_le_1,match_status
2025-05-15 00:00:00,2025-05-15 15:04:00+00:00,long,,465.0,,3.0,1.0,,False,sizing_3state_only
2025-05-16 00:00:00,2025-05-16 14:36:00+00:00,short,,-348.0,,2.0,0.5,,False,sizing_3state_only
2025-05-19 00:00:00,2025-05-19 14:02:00+00:00,long,,226.5,,1.0,1.0,,False,sizing_3state_only
2025-05-20 00:00:00,2025-05-20 14:41:00+00:00,long,,-359.0,,2.0,0.5,,False,sizing_3state_only
2025-05-21 00:00:00,2025-05-21 14:10:00+00:00,long,,-547.0,,2.0,1.0,,False,sizing_3state_only
2025-05-27 00:00:00,2025-05-27 14:01:00+00:00,long,,257.0,,1.0,0.5,,False,sizing_3state_only
2025-05-28 00:00:00,2025-05-28 14:22:00+00:00,short,,-240.5,,1.0,0.5,,False,sizing_3state_only
2025-05-30 00:00:00,2025-05-30 14:38:00+00:00,long,,-326.5,,1.0,0.5,,False,sizing_3state_only
2025-06-03 00:00:00,2025-06-03 14:01:00+00:00,long,,439.5,,3.0,1.0,,False,sizing_3state_only
2025-06-03,2025-06-03 14:03:00+00:00,long,107.5,,1.0,,,,False,retained_only
2025-06-04 00:00:00,2025-06-04 14:04:00+00:00,short,,-559.5,,3.0,0.75,,False,sizing_3state_only
2025-06-06,2025-06-06 13:47:00+00:00,long,-184.5,,1.0,,,,False,retained_only
2025-06-06 00:00:00,2025-06-06 16:54:00+00:00,short,,-457.0,,2.0,0.75,,False,sizing_3state_only
2025-06-09 00:00:00,2025-06-09 14:10:00+00:00,long,,1440.0,,5.0,1.0,,False,sizing_3state_only
2025-06-10 00:00:00,2025-06-10 15:33:00+00:00,short,,-394.0,,2.0,0.75,,False,sizing_3state_only
2025-06-11 00:00:00,2025-06-11 14:24:00+00:00,long,,-226.0,,1.0,0.5,,False,sizing_3state_only
2025-06-12 00:00:00,2025-06-12 14:08:00+00:00,long,,-478.5,,3.0,0.75,,False,sizing_3state_only
2025-06-13 00:00:00,2025-06-13 14:28:00+00:00,short,,-295.5,,1.0,0.5,,False,sizing_3state_only
2025-06-16,2025-06-16 13:46:00+00:00,long,-177.0,,1.0,,,,False,retained_only
2025-06-16 00:00:00,2025-06-16 14:02:00+00:00,long,,-320.0,,1.0,0.75,,False,sizing_3state_only
2025-06-17 00:00:00,2025-06-17 14:12:00+00:00,long,,-356.0,,2.0,0.5,,False,sizing_3state_only
2025-06-18 00:00:00,2025-06-18 14:09:00+00:00,long,,-445.0,,2.0,0.75,,False,sizing_3state_only
2025-06-19 00:00:00,2025-06-19 22:01:00+00:00,long,,16.0,,1.0,0.75,,False,sizing_3state_only
2025-06-23 00:00:00,2025-06-23 14:01:00+00:00,long,,-350.0,,1.0,0.5,,False,sizing_3state_only
2025-06-24 00:00:00,2025-06-24 14:43:00+00:00,long,,237.0,,2.0,0.5,,False,sizing_3state_only
2025-06-25 00:00:00,2025-06-25 14:15:00+00:00,short,,146.0,,4.0,1.0,,False,sizing_3state_only
2025-06-26 00:00:00,2025-06-26 14:22:00+00:00,long,,160.0,,1.0,0.5,,False,sizing_3state_only
2025-06-27,2025-06-27 13:57:00+00:00,long,-172.0,,1.0,,,,False,retained_only
2025-06-27 00:00:00,2025-06-27 14:01:00+00:00,long,,-652.5,,3.0,1.0,,False,sizing_3state_only
2025-07-01 00:00:00,2025-07-01 14:16:00+00:00,long,,-665.0,,5.0,1.0,,False,sizing_3state_only
2025-07-02,2025-07-02 14:04:00+00:00,long,202.0,808.0,1.0,4.0,1.0,4.0,True,matched_on_entry_time_and_direction
2025-07-03,2025-07-03 13:52:00+00:00,long,84.0,,1.0,,,,False,retained_only
2025-07-03 00:00:00,2025-07-03 14:01:00+00:00,long,,84.0,,3.0,0.75,,False,sizing_3state_only
2025-07-07 00:00:00,2025-07-07 14:57:00+00:00,short,,109.0,,2.0,0.5,,False,sizing_3state_only
2025-07-08 00:00:00,2025-07-08 14:06:00+00:00,short,,-562.0,,4.0,0.75,,False,sizing_3state_only
2025-07-09,2025-07-09 13:46:00+00:00,long,-197.5,,1.0,,,,False,retained_only
2025-07-09 00:00:00,2025-07-09 14:01:00+00:00,long,,-511.0,,2.0,0.75,,False,sizing_3state_only
2025-07-10 00:00:00,2025-07-10 14:01:00+00:00,short,,-170.0,,1.0,0.75,,False,sizing_3state_only
2025-07-11 00:00:00,2025-07-11 14:08:00+00:00,long,,-41.5,,1.0,0.5,,False,sizing_3state_only
2025-07-14 00:00:00,2025-07-14 14:22:00+00:00,long,,84.0,,1.0,0.5,,False,sizing_3state_only
2025-07-15 00:00:00,2025-07-15 14:53:00+00:00,short,,259.0,,2.0,0.75,,False,sizing_3state_only
2025-07-16 00:00:00,2025-07-16 14:07:00+00:00,short,,-560.0,,2.0,0.75,,False,sizing_3state_only
2025-07-17,2025-07-17 13:53:00+00:00,long,196.0,,1.0,,,,False,retained_only
2025-07-17 00:00:00,2025-07-17 14:01:00+00:00,long,,179.5,,1.0,0.5,,False,sizing_3state_only
2025-07-18 00:00:00,2025-07-18 14:05:00+00:00,short,,197.5,,5.0,1.0,,False,sizing_3state_only
2025-07-21,2025-07-21 13:46:00+00:00,long,-50.0,,1.0,,,,False,retained_only
2025-07-21 00:00:00,2025-07-21 14:01:00+00:00,long,,-114.0,,1.0,0.75,,False,sizing_3state_only
2025-07-23 00:00:00,2025-07-23 14:13:00+00:00,short,,-231.0,,1.0,0.5,,False,sizing_3state_only
2025-07-24 00:00:00,2025-07-24 14:10:00+00:00,short,,-737.5,,5.0,1.0,,False,sizing_3state_only
2025-07-25 00:00:00,2025-07-25 14:12:00+00:00,long,,76.0,,4.0,1.0,,False,sizing_3state_only
2025-07-29 00:00:00,2025-07-29 14:07:00+00:00,short,,564.0,,3.0,1.0,,False,sizing_3state_only
2025-07-31 00:00:00,2025-07-31 14:43:00+00:00,short,,585.0,,1.0,0.5,,False,sizing_3state_only
2025-08-04 00:00:00,2025-08-04 14:18:00+00:00,long,,143.0,,2.0,1.0,,False,sizing_3state_only
2025-08-05 00:00:00,2025-08-05 14:18:00+00:00,short,,1203.0,,3.0,1.0,,False,sizing_3state_only
2025-08-06,2025-08-06 13:49:00+00:00,long,347.0,,1.0,,,,False,retained_only
2025-08-07 00:00:00,2025-08-07 14:25:00+00:00,short,,1140.0,,3.0,1.0,,False,sizing_3state_only
2025-08-08,2025-08-08 13:46:00+00:00,long,187.0,,1.0,,,,False,retained_only
2025-08-08 00:00:00,2025-08-08 14:02:00+00:00,long,,284.0,,2.0,0.75,,False,sizing_3state_only
2025-08-11 00:00:00,2025-08-11 14:11:00+00:00,long,,-287.0,,2.0,0.5,,False,sizing_3state_only
2025-08-12,2025-08-12 15:11:00+00:00,long,204.0,,1.0,,,,False,retained_only
2025-08-13 00:00:00,2025-08-13 14:02:00+00:00,short,,303.0,,3.0,0.75,,False,sizing_3state_only
2025-08-14 00:00:00,2025-08-14 14:31:00+00:00,long,,-92.0,,1.0,0.5,,False,sizing_3state_only
2025-08-15 00:00:00,2025-08-15 15:41:00+00:00,short,,-71.5,,1.0,0.5,,False,sizing_3state_only
2025-08-18 00:00:00,2025-08-18 14:26:00+00:00,long,,-346.0,,2.0,0.5,,False,sizing_3state_only
2025-08-19 00:00:00,2025-08-19 14:29:00+00:00,short,,548.0,,1.0,0.5,,False,sizing_3state_only
2025-08-25 00:00:00,2025-08-25 14:03:00+00:00,long,,-337.0,,2.0,0.5,,False,sizing_3state_only
2025-08-26 00:00:00,2025-08-26 14:11:00+00:00,long,,136.5,,1.0,0.5,,False,sizing_3state_only
2025-08-27 00:00:00,2025-08-27 14:15:00+00:00,long,,-321.0,,2.0,0.5,,False,sizing_3state_only
2025-08-28 00:00:00,2025-08-28 15:17:00+00:00,long,,9.5,,1.0,0.5,,False,sizing_3state_only
2025-08-28,2025-08-28 15:18:00+00:00,long,5.5,,1.0,,,,False,retained_only
2025-08-29 00:00:00,2025-08-29 14:04:00+00:00,short,,60.0,,1.0,0.75,,False,sizing_3state_only
2025-09-03 00:00:00,2025-09-03 14:08:00+00:00,long,,-546.0,,3.0,0.75,,False,sizing_3state_only
2025-09-04 00:00:00,2025-09-04 14:03:00+00:00,short,,-379.0,,2.0,0.75,,False,sizing_3state_only
2025-09-08,2025-09-08 13:50:00+00:00,long,-160.5,,1.0,,,,False,retained_only
2025-09-08 00:00:00,2025-09-08 14:42:00+00:00,long,,-219.5,,1.0,0.5,,False,sizing_3state_only
2025-09-09 00:00:00,2025-09-09 14:01:00+00:00,short,,-442.5,,3.0,0.75,,False,sizing_3state_only
2025-09-11 00:00:00,2025-09-11 14:08:00+00:00,long,,52.0,,4.0,1.0,,False,sizing_3state_only
2025-09-12 00:00:00,2025-09-12 14:22:00+00:00,long,,282.5,,5.0,1.0,,False,sizing_3state_only
2025-09-15,2025-09-15 13:50:00+00:00,long,454.0,,2.0,,,,False,retained_only
2025-09-17 00:00:00,2025-09-17 14:02:00+00:00,short,,981.0,,3.0,0.75,,False,sizing_3state_only
2025-09-18 00:00:00,2025-09-18 14:03:00+00:00,long,,-64.0,,2.0,0.75,,False,sizing_3state_only
2025-09-22,2025-09-22 13:53:00+00:00,long,422.0,,2.0,,,,False,retained_only
2025-09-22 00:00:00,2025-09-22 14:04:00+00:00,long,,1370.0,,5.0,1.0,,False,sizing_3state_only
2025-09-24 00:00:00,2025-09-24 15:11:00+00:00,short,,70.0,,1.0,0.5,,False,sizing_3state_only
2025-09-25 00:00:00,2025-09-25 14:16:00+00:00,long,,68.0,,1.0,0.5,,False,sizing_3state_only
2025-09-26 00:00:00,2025-09-26 14:01:00+00:00,long,,-255.5,,1.0,0.5,,False,sizing_3state_only
2025-09-29,2025-09-29 13:46:00+00:00,long,-166.0,,1.0,,,,False,retained_only
2025-09-29 00:00:00,2025-09-29 14:08:00+00:00,long,,-439.0,,2.0,0.75,,False,sizing_3state_only
2025-09-30 00:00:00,2025-09-30 14:49:00+00:00,long,,285.0,,3.0,1.0,,False,sizing_3state_only
2025-10-01 00:00:00,2025-10-01 14:19:00+00:00,long,,302.5,,1.0,0.5,,False,sizing_3state_only
2025-10-02 00:00:00,2025-10-02 15:03:00+00:00,short,,-322.0,,1.0,0.5,,False,sizing_3state_only
2025-10-03 00:00:00,2025-10-03 14:01:00+00:00,short,,490.5,,3.0,0.75,,False,sizing_3state_only
2025-10-07 00:00:00,2025-10-07 14:36:00+00:00,short,,1230.0,,5.0,1.0,,False,sizing_3state_only
2025-10-08,2025-10-08 13:49:00+00:00,long,333.0,,1.0,,,,False,retained_only
2025-10-08 00:00:00,2025-10-08 14:01:00+00:00,long,,532.0,,2.0,0.75,,False,sizing_3state_only
2025-10-09 00:00:00,2025-10-09 14:31:00+00:00,short,,-372.0,,2.0,0.5,,False,sizing_3state_only
2025-10-10,2025-10-10 13:46:00+00:00,long,-186.0,,1.0,,,,False,retained_only
2025-10-10 00:00:00,2025-10-10 14:58:00+00:00,short,,990.0,,2.0,0.75,,False,sizing_3state_only
2025-10-20,2025-10-20 13:54:00+00:00,long,140.0,,1.0,,,,False,retained_only
2025-10-20 00:00:00,2025-10-20 14:07:00+00:00,long,,115.0,,1.0,0.5,,False,sizing_3state_only
2025-10-21 00:00:00,2025-10-21 14:29:00+00:00,short,,-588.0,,3.0,1.0,,False,sizing_3state_only
2025-10-22 00:00:00,2025-10-22 14:28:00+00:00,short,,1108.0,,2.0,1.0,,False,sizing_3state_only
2025-10-23,2025-10-23 13:46:00+00:00,long,264.5,,1.0,,,,False,retained_only
2025-10-23 00:00:00,2025-10-23 14:38:00+00:00,long,,133.0,,1.0,0.5,,False,sizing_3state_only
2025-10-27 00:00:00,2025-10-27 14:04:00+00:00,long,,596.0,,2.0,0.5,,False,sizing_3state_only
2025-10-28 00:00:00,2025-10-28 14:41:00+00:00,short,,-290.0,,2.0,0.5,,False,sizing_3state_only
2025-10-29 00:00:00,2025-10-29 14:51:00+00:00,short,,1330.0,,5.0,1.0,,False,sizing_3state_only
2025-10-31 00:00:00,2025-10-31 14:05:00+00:00,short,,313.0,,2.0,1.0,,False,sizing_3state_only
2025-11-03 00:00:00,2025-11-03 15:01:00+00:00,short,,20.5,,1.0,0.75,,False,sizing_3state_only
2025-11-10,2025-11-10 14:47:00+00:00,long,-239.0,,1.0,,,,False,retained_only
2025-11-10 00:00:00,2025-11-10 15:26:00+00:00,long,,-278.0,,1.0,0.5,,False,sizing_3state_only
2025-11-11 00:00:00,2025-11-11 15:07:00+00:00,short,,-402.0,,2.0,0.75,,False,sizing_3state_only
2025-11-28 00:00:00,2025-11-28 16:07:00+00:00,long,,346.5,,3.0,1.0,,False,sizing_3state_only
2025-12-01 00:00:00,2025-12-01 15:14:00+00:00,long,,51.0,,1.0,0.5,,False,sizing_3state_only
2025-12-02 00:00:00,2025-12-02 15:01:00+00:00,long,,-299.0,,1.0,0.75,,False,sizing_3state_only
2025-12-05 00:00:00,2025-12-05 15:03:00+00:00,long,,-306.5,,1.0,0.5,,False,sizing_3state_only
2025-12-08 00:00:00,2025-12-08 15:23:00+00:00,short,,102.5,,1.0,0.5,,False,sizing_3state_only
2025-12-09 00:00:00,2025-12-09 15:03:00+00:00,long,,153.0,,3.0,1.0,,False,sizing_3state_only
2025-12-10 00:00:00,2025-12-10 15:56:00+00:00,short,,-488.0,,2.0,0.75,,False,sizing_3state_only
2025-12-11 00:00:00,2025-12-11 18:37:00+00:00,long,,119.5,,1.0,0.75,,False,sizing_3state_only
2025-12-17 00:00:00,2025-12-17 15:36:00+00:00,short,,599.0,,1.0,1.0,,False,sizing_3state_only
2025-12-18 00:00:00,2025-12-18 15:29:00+00:00,long,,-181.5,,1.0,0.5,,False,sizing_3state_only
2025-12-22 00:00:00,2025-12-22 15:36:00+00:00,short,,-90.5,,1.0,0.5,,False,sizing_3state_only
2025-12-23 00:00:00,2025-12-23 15:04:00+00:00,short,,-231.5,,1.0,0.5,,False,sizing_3state_only
2025-12-26 00:00:00,2025-12-26 15:02:00+00:00,short,,-176.0,,4.0,1.0,,False,sizing_3state_only
2025-12-31 00:00:00,2025-12-31 15:19:00+00:00,short,,603.0,,3.0,1.0,,False,sizing_3state_only
2026-01-05 00:00:00,2026-01-05 15:29:00+00:00,long,,-204.0,,1.0,0.5,,False,sizing_3state_only
2026-01-06,2026-01-06 14:47:00+00:00,long,251.0,,1.0,,,,False,retained_only
2026-01-06 00:00:00,2026-01-06 15:01:00+00:00,long,,232.0,,2.0,1.0,,False,sizing_3state_only
2026-01-07 00:00:00,2026-01-07 15:33:00+00:00,long,,-231.5,,1.0,0.5,,False,sizing_3state_only
2026-01-15 00:00:00,2026-01-15 15:53:00+00:00,short,,182.5,,1.0,0.5,,False,sizing_3state_only
2026-01-16 00:00:00,2026-01-16 15:02:00+00:00,short,,42.0,,1.0,0.5,,False,sizing_3state_only
2026-01-19 00:00:00,2026-01-19 16:07:00+00:00,long,,292.5,,3.0,1.0,,False,sizing_3state_only
2026-01-26 00:00:00,2026-01-26 15:18:00+00:00,long,,-29.5,,1.0,0.5,,False,sizing_3state_only
2026-01-27 00:00:00,2026-01-27 15:10:00+00:00,long,,15.0,,2.0,1.0,,False,sizing_3state_only
2026-01-28 00:00:00,2026-01-28 15:33:00+00:00,short,,374.0,,1.0,0.5,,False,sizing_3state_only
2026-02-16 00:00:00,2026-02-16 15:34:00+00:00,short,,-198.0,,1.0,0.5,,False,sizing_3state_only
2026-03-16 00:00:00,2026-03-16 14:09:00+00:00,long,,-505.0,,2.0,1.0,,False,sizing_3state_only
2026-03-17,2026-03-17 13:46:00+00:00,long,-247.5,,1.0,,,,False,retained_only
