trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,exit_time,exit_price,exit_reason,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,position_sizing_mode,stop_distance_points,contracts_raw,initial_stop_price,campaign_variant_name,scope,alpha_variant_name,phase,account_size_usd,risk_per_trade_pct,risk_budget_usd,leverage_used,risk_pct_decimal,max_contracts,skip_trade_if_too_small,capital_after_trade_usd
149,2024-11-15,long,15,2024-11-15 10:30:00-05:00,5907.75,5906.0,2024-11-15 11:30:00-05:00,5905.75,stop,8.75,131.25,131.25,443081.25,-2.0,-8.0,-150.0,37.5,-187.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-15 09:30:00-05:00,1,risk_percent,1.75,38.34952678571426,5906.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,67111.67187499996,0.5,335.5583593749998,6.602148890363943,0.005,15.0,False,66924.17187499996
150,2024-11-20,long,5,2024-11-20 10:30:00-05:00,5891.25,5900.48125,2024-11-20 13:30:00-05:00,5900.625,mixed_trailing_stop,56.25,281.25,281.25,147281.25,9.375,37.5,234.375,12.5,221.875,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-20 09:30:00-05:00,3,risk_percent,11.25,5.948815277777774,5880.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,66924.17187499996,0.5,334.6208593749998,2.2007183036211475,0.005,15.0,False,67146.04687499996
151,2024-11-21,long,15,2024-11-21 10:30:00-05:00,5910.25,5967.13125,2024-11-21 14:30:00-05:00,5952.184375,mixed_partial_time_stop,10.0,150.0,150.0,443268.75,41.93437499999982,167.73749999999927,3145.0781249999864,37.5,3107.5781249999864,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-21 09:30:00-05:00,4,risk_percent,2.0,33.57302343749998,5908.25,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,67146.04687499996,0.5,335.7302343749998,6.601561381941002,0.005,15.0,False,70253.62499999994
152,2024-12-13,long,15,2024-12-13 10:30:00-05:00,6064.0,6062.75,2024-12-13 11:30:00-05:00,6062.5,stop,6.25,93.75,93.75,454800.0,-1.5,-6.0,-112.5,37.5,-150.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-12-13 09:30:00-05:00,1,risk_percent,1.25,56.20289999999996,6062.75,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,70253.62499999994,0.5,351.2681249999997,6.4736873008332365,0.005,15.0,False,70103.62499999994
153,2024-12-27,long,15,2024-12-27 10:30:00-05:00,6007.75,6003.75,2024-12-27 11:30:00-05:00,6003.5,stop_ambiguous_first,20.0,300.0,300.0,450581.25,-4.25,-17.0,-318.75,37.5,-356.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-12-27 09:30:00-05:00,1,risk_percent,4.0,17.525906249999984,6003.75,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,70103.62499999994,0.5,350.5181249999997,6.427360211401342,0.005,15.0,False,69747.37499999994
154,2025-01-07,long,4,2025-01-07 10:30:00-05:00,6003.75,5987.5,2025-01-07 11:30:00-05:00,5987.25,stop,81.25,325.0,325.0,120075.0,-16.5,-66.0,-330.0,10.0,-340.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-01-07 09:30:00-05:00,1,risk_percent,16.25,4.292146153846151,5987.5,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,69747.37499999994,0.5,348.7368749999997,1.7215701666191752,0.005,15.0,False,69407.37499999994
155,2025-01-27,short,15,2025-01-27 10:30:00-05:00,6040.75,6021.775,2025-01-27 13:30:00-05:00,6026.875,mixed_trailing_stop,12.5,187.5,187.5,453056.25,13.875,55.5,1040.625,37.5,1003.125,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-01-27 09:30:00-05:00,3,risk_percent,2.5,27.76294999999998,6043.25,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,69407.37499999994,0.5,347.0368749999997,6.52749437649818,0.005,15.0,False,70410.49999999994
156,2025-02-21,long,15,2025-02-21 10:30:00-05:00,6097.75,6095.25,2025-02-21 11:30:00-05:00,6095.0,stop,12.5,187.5,187.5,457331.25,-2.75,-11.0,-206.25,37.5,-243.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-02-21 09:30:00-05:00,1,risk_percent,2.5,28.16419999999998,6095.25,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,70410.49999999994,0.5,352.0524999999997,6.495213782035355,0.005,15.0,False,70166.74999999994
157,2025-02-24,long,4,2025-02-24 10:30:00-05:00,6009.25,6032.05,2025-02-24 13:30:00-05:00,6026.375,mixed_trailing_stop,75.0,300.0,300.0,120185.0,17.125,68.5,342.5,10.0,332.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-02-24 09:30:00-05:00,3,risk_percent,15.0,4.67778333333333,5994.25,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,70166.74999999994,0.5,350.8337499999997,1.7128483220328732,0.005,15.0,False,70499.24999999994
158,2025-02-25,long,15,2025-02-25 10:30:00-05:00,5937.25,5934.0,2025-02-25 11:30:00-05:00,5933.75,stop_ambiguous_first,16.25,243.75,243.75,445293.75,-3.5,-14.0,-262.5,37.5,-300.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-02-25 09:30:00-05:00,1,risk_percent,3.25,21.692076923076904,5934.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,70499.24999999994,0.5,352.4962499999997,6.316290598836163,0.005,15.0,False,70199.24999999994
159,2025-03-04,long,3,2025-03-04 10:30:00-05:00,5767.0,5811.7625,2025-03-04 14:30:00-05:00,5825.61875,mixed_partial_time_stop,116.25,348.75,348.75,86505.0,58.618749999999636,234.47499999999854,879.2812499999945,7.5,871.7812499999945,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-03-04 09:30:00-05:00,4,risk_percent,23.25,3.0193225806451585,5743.75,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,70199.24999999994,0.5,350.9962499999997,1.2322781226295163,0.005,15.0,False,71071.03124999994
160,2025-03-28,long,15,2025-03-28 10:30:00-04:00,5663.5,5661.75,2025-03-28 11:30:00-04:00,5661.5,stop,8.75,131.25,131.25,424762.5,-2.0,-8.0,-150.0,37.5,-187.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-03-28 09:30:00-04:00,1,risk_percent,1.75,40.612017857142824,5661.75,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,71071.03124999994,0.5,355.3551562499997,5.976591200792522,0.005,15.0,False,70883.53124999994
161,2025-04-02,short,15,2025-04-02 10:30:00-04:00,5672.25,5673.5,2025-04-02 11:30:00-04:00,5673.75,stop,6.25,93.75,93.75,425418.75,-1.5,-6.0,-112.5,37.5,-150.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-04-02 09:30:00-04:00,1,risk_percent,1.25,56.70682499999995,5673.5,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,70883.53124999994,0.5,354.4176562499997,6.001658530520802,0.005,15.0,False,70733.53124999994
162,2025-04-04,long,15,2025-04-04 10:30:00-04:00,5217.0,5216.0,2025-04-04 11:30:00-04:00,5215.75,stop,5.0,75.0,75.0,391275.0,-1.25,-5.0,-93.75,37.5,-131.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-04-04 09:30:00-04:00,1,risk_percent,1.0,70.73353124999994,5216.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,70733.53124999994,0.5,353.6676562499997,5.531676322182774,0.005,15.0,False,70602.28124999994
163,2025-05-21,long,15,2025-05-21 13:30:00-04:00,5876.75,5874.75,2025-05-21 14:30:00-04:00,5874.5,stop_ambiguous_first,10.0,150.0,150.0,440756.25,-2.25,-9.0,-168.75,37.5,-206.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-05-21 12:30:00-04:00,1,risk_percent,2.0,35.301140624999974,5874.75,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,70602.28124999994,0.5,353.0114062499997,6.242804654417599,0.005,15.0,False,70396.03124999994
164,2025-06-11,long,4,2025-06-11 14:30:00-04:00,6021.25,6021.25,2025-06-11 15:30:00-04:00,6027.49375,mixed_partial_eod_flat,75.0,300.0,300.0,120425.0,6.243749999999636,24.974999999998545,124.87499999999272,10.0,114.87499999999272,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-06-11 13:30:00-04:00,1,risk_percent,15.0,4.693068749999996,6006.25,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,70396.03124999994,0.5,351.9801562499997,1.7106788246674076,0.005,15.0,False,70510.90624999994
165,2025-06-27,long,15,2025-06-27 14:30:00-04:00,6198.75,6198.75,2025-06-27 15:30:00-04:00,6212.465625,mixed_partial_eod_flat,3.75,56.25,56.25,464906.25,13.715624999999818,54.86249999999927,1028.6718749999864,37.5,991.1718749999864,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-06-27 13:30:00-04:00,1,risk_percent,0.75,94.0145416666666,6198.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,70510.90624999994,0.5,352.55453124999974,6.593394904777591,0.005,15.0,False,71502.07812499993
166,2025-07-15,long,15,2025-07-15 10:30:00-04:00,6317.5,6314.75,2025-07-15 11:30:00-04:00,6314.5,stop,13.75,206.25,206.25,473812.5,-3.0,-12.0,-225.0,37.5,-262.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-15 09:30:00-04:00,1,risk_percent,2.75,26.000755681818156,6314.75,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,71502.07812499993,0.5,357.5103906249996,6.626555652993484,0.005,15.0,False,71239.57812499993
167,2025-07-22,long,7,2025-07-22 10:30:00-04:00,6328.0,6328.0,2025-07-22 12:30:00-04:00,6331.128125,mixed_trailing_stop,47.5,332.5,332.5,221480.0,3.128125000000182,12.512500000000728,109.48437500000637,17.5,91.98437500000637,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-22 09:30:00-04:00,2,risk_percent,9.5,7.498902960526308,6318.5,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,71239.57812499993,0.5,356.1978906249996,3.1089459795983347,0.005,15.0,False,71331.56249999993
168,2025-07-30,long,11,2025-07-30 15:30:00-04:00,6373.0,6432.1,2025-07-31 10:30:00-04:00,6406.375,mixed_trailing_stop,31.25,343.75,343.75,350515.0,33.375,133.5,1835.625,27.5,1808.125,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-30 14:30:00-04:00,2,risk_percent,6.25,11.413049999999988,6366.75,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,71331.56249999993,0.5,356.65781249999964,4.913883668256957,0.005,15.0,False,73139.68749999993
169,2025-07-31,long,6,2025-07-31 11:30:00-04:00,6413.75,6402.0,2025-07-31 12:30:00-04:00,6401.75,stop_ambiguous_first,58.75,352.5,352.5,192412.5,-12.0,-48.0,-360.0,15.0,-375.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-31 10:30:00-04:00,1,risk_percent,11.75,6.224654255319144,6402.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,73139.68749999993,0.5,365.69843749999967,2.63075365204425,0.005,15.0,False,72764.68749999993
170,2025-08-07,long,10,2025-08-07 10:30:00-04:00,6382.25,6375.0,2025-08-07 11:30:00-04:00,6374.75,stop,36.25,362.5,362.5,319112.5,-7.5,-30.0,-375.0,25.0,-400.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-08-07 09:30:00-04:00,1,risk_percent,7.25,10.036508620689647,6375.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,72764.68749999993,0.5,363.82343749999967,4.385540719871852,0.005,15.0,False,72364.68749999993
171,2025-08-20,long,15,2025-08-20 10:30:00-04:00,6373.25,6399.85625,2025-08-20 12:30:00-04:00,6390.5,mixed_trailing_stop,16.25,243.75,243.75,477993.75,17.25,69.0,1293.75,37.5,1256.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-08-20 09:30:00-04:00,2,risk_percent,3.25,22.266057692307673,6370.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,72364.68749999993,0.5,361.82343749999967,6.605345321224534,0.005,15.0,False,73620.93749999993
172,2025-08-22,short,4,2025-08-22 10:30:00-04:00,6471.75,6487.0,2025-08-22 11:30:00-04:00,6487.25,stop,76.25,305.0,305.0,129435.0,-15.5,-62.0,-310.0,10.0,-320.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-08-22 09:30:00-04:00,1,risk_percent,15.25,4.827602459016389,6487.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,73620.93749999993,0.5,368.10468749999967,1.758127570706365,0.005,15.0,False,73300.93749999993
173,2025-08-29,long,6,2025-08-29 10:30:00-04:00,6471.25,6460.25,2025-08-29 12:30:00-04:00,6460.0,stop,55.0,330.0,330.0,194137.5,-11.25,-45.0,-337.5,15.0,-352.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-08-29 09:30:00-04:00,2,risk_percent,11.0,6.663721590909084,6460.25,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,73300.93749999993,0.5,366.50468749999965,2.648499550227447,0.005,15.0,False,72948.43749999993
174,2025-09-05,long,13,2025-09-05 10:30:00-04:00,6484.5,6479.25,2025-09-05 11:30:00-04:00,6479.0,stop,26.25,341.25,341.25,421492.5,-5.5,-22.0,-357.5,32.5,-390.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-09-05 09:30:00-04:00,1,risk_percent,5.25,13.894940476190463,6479.25,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,72948.43749999993,0.5,364.74218749999966,5.7779510356202,0.005,15.0,False,72558.43749999993
175,2025-10-07,long,15,2025-10-07 11:30:00-04:00,6763.75,6759.0,2025-10-07 12:30:00-04:00,6758.75,stop,23.75,356.25,356.25,507281.25,-5.0,-20.0,-375.0,37.5,-412.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-10-07 10:30:00-04:00,1,risk_percent,4.75,15.275460526315776,6759.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,72558.43749999993,0.5,362.79218749999967,6.991347491461631,0.005,15.0,False,72145.93749999993
176,2025-10-10,long,13,2025-10-10 11:30:00-04:00,6689.5,6684.0,2025-10-10 12:30:00-04:00,6683.75,stop,27.5,357.5,357.5,434817.5,-5.75,-23.0,-373.75,32.5,-406.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-10-10 10:30:00-04:00,1,risk_percent,5.5,13.11744318181817,6684.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,72145.93749999993,0.5,360.72968749999967,6.026915929951016,0.005,15.0,False,71739.68749999993
177,2025-11-04,short,15,2025-11-04 10:30:00-05:00,6842.5,6816.2625,2025-11-04 14:30:00-05:00,6818.86875,mixed_partial_time_stop,17.5,262.5,262.5,513187.5,23.631250000000364,94.52500000000146,1772.3437500000273,37.5,1734.8437500000273,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-11-04 09:30:00-05:00,4,risk_percent,3.5,20.497053571428552,6846.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,71739.68749999993,0.5,358.69843749999967,7.153467179516227,0.005,15.0,False,73474.53124999996
178,2025-11-06,long,5,2025-11-06 11:30:00-05:00,6760.75,6748.5,2025-11-06 12:30:00-05:00,6748.25,stop,61.25,306.25,306.25,169018.75,-12.5,-50.0,-312.5,12.5,-325.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-11-06 10:30:00-05:00,1,risk_percent,12.25,5.997920918367344,6748.5,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,73474.53124999996,0.5,367.3726562499998,2.300371940106799,0.005,15.0,False,73149.53124999996
179,2025-11-14,short,15,2025-11-14 10:30:00-05:00,6736.25,6738.0,2025-11-14 11:30:00-05:00,6738.25,stop,8.75,131.25,131.25,505218.75,-2.0,-8.0,-150.0,37.5,-187.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-11-14 09:30:00-05:00,1,risk_percent,1.75,41.799732142857124,6738.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,73149.53124999996,0.5,365.7476562499998,6.9066573820321,0.005,15.0,False,72962.03124999996
180,2025-11-20,long,3,2025-11-20 12:30:00-05:00,6620.0,6600.0,2025-11-20 13:30:00-05:00,6599.75,stop,100.0,300.0,300.0,99300.0,-20.25,-81.0,-303.75,7.5,-311.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-11-20 11:30:00-05:00,1,risk_percent,20.0,3.648101562499998,6600.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,72962.03124999996,0.5,364.8101562499998,1.3609818462941992,0.005,15.0,False,72650.78124999996
181,2025-12-12,long,15,2025-12-12 10:30:00-05:00,6851.25,6850.0,2025-12-12 11:30:00-05:00,6849.75,stop,6.25,93.75,93.75,513843.75,-1.5,-6.0,-112.5,37.5,-150.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-12-12 09:30:00-05:00,1,risk_percent,1.25,58.12062499999996,6850.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,72650.78124999996,0.5,363.2539062499998,7.072790425085763,0.005,15.0,False,72500.78124999996
182,2026-01-02,long,8,2026-01-02 10:30:00-05:00,6894.0,6885.0,2026-01-02 11:30:00-05:00,6884.75,stop,45.0,360.0,360.0,275760.0,-9.25,-37.0,-370.0,20.0,-390.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-01-02 09:30:00-05:00,1,risk_percent,9.0,8.055642361111106,6885.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,72500.78124999996,0.5,362.5039062499998,3.803545220417886,0.005,15.0,False,72110.78124999996
183,2026-01-21,long,4,2026-01-21 12:30:00-05:00,6855.0,6897.39375,2026-01-21 15:30:00-05:00,6891.178125,mixed_partial_eod_flat,88.75,355.0,355.0,137100.0,36.178125000000364,144.71250000000146,723.5625000000073,10.0,713.5625000000073,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-01-21 11:30:00-05:00,3,risk_percent,17.75,4.06257922535211,6837.25,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,72110.78124999996,0.5,360.5539062499998,1.9012413625736455,0.005,15.0,False,72824.34374999997
184,2026-01-29,long,15,2026-01-29 10:30:00-05:00,6940.25,6938.5,2026-01-29 11:30:00-05:00,6938.25,stop_ambiguous_first,8.75,131.25,131.25,520518.75,-2.0,-8.0,-150.0,37.5,-187.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-01-29 09:30:00-05:00,1,risk_percent,1.75,41.613910714285694,6938.5,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,72824.34374999997,0.5,364.12171874999984,7.147592730624506,0.005,15.0,False,72636.84374999997
185,2026-02-03,long,5,2026-02-03 10:30:00-05:00,6968.5,6954.25,2026-02-03 11:30:00-05:00,6954.0,stop,71.25,356.25,356.25,174212.5,-14.5,-58.0,-362.5,12.5,-375.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-03 09:30:00-05:00,1,risk_percent,14.25,5.09732236842105,6954.25,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,72636.84374999997,0.5,363.18421874999984,2.398404046844341,0.005,15.0,False,72261.84374999997
186,2026-02-11,long,12,2026-02-11 10:30:00-05:00,6936.75,6964.4125,2026-02-11 12:30:00-05:00,6956.125,mixed_trailing_stop,28.75,345.0,345.0,416205.0,19.375,77.5,1162.5,30.0,1132.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-11 09:30:00-05:00,2,risk_percent,5.75,12.567277173913038,6931.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,72261.84374999997,0.5,361.30921874999984,5.759678668591959,0.005,15.0,False,73394.34374999997
187,2026-02-12,long,15,2026-02-12 11:30:00-05:00,6874.25,6873.5,2026-02-12 12:30:00-05:00,6873.25,stop_ambiguous_first,3.75,56.25,56.25,515568.75,-1.0,-4.0,-75.0,37.5,-112.5,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-12 10:30:00-05:00,1,risk_percent,0.75,97.85912499999996,6873.5,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,73394.34374999997,0.5,366.97171874999987,7.024638734507388,0.005,15.0,False,73281.84374999997
188,2026-02-24,short,15,2026-02-24 10:30:00-05:00,6892.25,6893.25,2026-02-24 11:30:00-05:00,6893.5,stop,5.0,75.0,75.0,516918.75,-1.25,-5.0,-93.75,37.5,-131.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-24 09:30:00-05:00,1,risk_percent,1.0,73.28184374999998,6893.25,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,73281.84374999997,0.5,366.40921874999987,7.0538447662897426,0.005,15.0,False,73150.59374999997
189,2026-02-26,long,7,2026-02-26 10:30:00-05:00,6884.25,6884.25,2026-02-26 12:30:00-05:00,6889.86875,mixed_trailing_stop,48.75,341.25,341.25,240948.75,5.618749999999636,22.474999999998545,196.65624999998727,17.5,179.15624999998727,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-26 09:30:00-05:00,2,risk_percent,9.75,7.502624999999997,6874.5,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,73150.59374999997,0.5,365.75296874999987,3.2938727855506995,0.005,15.0,False,73329.74999999996
1,2024-03-05,long,15,2024-03-05 10:30:00-05:00,5098.25,5095.0,2024-03-05 11:30:00-05:00,5094.75,stop,16.25,243.75,243.75,382368.75,-3.5,-14.0,-262.5,37.5,-300.0,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-03-05 09:30:00-05:00,1,risk_percent,3.25,15.384615384615385,5095.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,50000.0,0.5,250.0,7.647375,0.005,15.0,False,49700.0
2,2024-03-08,short,15,2024-03-08 10:30:00-05:00,5190.25,5143.1125,2024-03-08 13:30:00-05:00,5162.0,mixed_trailing_stop,13.75,206.25,206.25,389268.75,28.25,113.0,2118.75,37.5,2081.25,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-03-08 09:30:00-05:00,3,risk_percent,2.75,18.072727272727274,5193.0,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,49700.0,0.5,248.5,7.832369215291751,0.005,15.0,False,51781.25
3,2024-03-27,long,15,2024-03-27 10:30:00-04:00,5275.25,5272.75,2024-03-27 11:30:00-04:00,5272.5,stop,12.5,187.5,187.5,395643.75,-2.75,-11.0,-206.25,37.5,-243.75,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-03-27 09:30:00-04:00,1,risk_percent,2.5,20.7125,5272.75,risk_pct_0p0050__max_contracts_15__skip_trade_if_too_small_false,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,51781.25,0.5,258.90625,7.64067592033796,0.005,15.0,False,51537.5
