trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,overlay_variant,overlay_family,overlay_exit_reason,overlay_state_pre,day_trade_number,net_pnl_r
80,2020-06-30,long,1,2020-06-30 10:03:00-04:00,10037.75,9942.5,10228.25,2020-06-30 20:00:00-04:00,10125.75,time_exit,,,,192.24,192.24,192.24,10037.75,,88.0,352.0,176.0,1.24,174.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.9090719933416562
81,2020-07-01,long,1,2020-07-01 10:26:00-04:00,10196.75,10125.25,10339.75,2020-07-01 16:00:00-04:00,10259.25,time_exit,,,,144.74,144.74,144.74,10196.75,,62.5,250.0,125.0,1.24,123.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.8550504352632307
82,2020-07-02,short,1,2020-07-02 11:04:00-04:00,10341.75,10420.5,10184.25,2020-07-02 13:36:00-04:00,10401.5,overlay_hard_loss_cap,,,,159.24,159.24,159.24,10341.75,,-59.75,-239.0,-119.5,1.24,-120.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7582265762371263
83,2020-07-06,long,1,2020-07-06 10:01:00-04:00,10531.5,10469.25,10656.0,2020-07-06 16:00:00-04:00,10591.75,time_exit,,,,126.24,126.24,126.24,10531.5,,60.25,241.0,120.5,1.24,119.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.9447084917617238
84,2020-07-07,long,1,2020-07-07 10:12:00-04:00,10636.25,10556.25,10796.25,2020-07-07 14:31:00-04:00,10575.0,overlay_hard_loss_cap,,,,161.74,161.74,161.74,10636.25,,-61.25,-245.0,-122.5,1.24,-123.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7650550265858785
85,2020-07-08,long,1,2020-07-08 10:13:00-04:00,10636.5,10566.0,10777.5,2020-07-08 11:07:00-04:00,10578.25,overlay_hard_loss_cap,,,,142.74,142.74,142.74,10636.5,,-58.25,-233.0,-116.5,1.24,-117.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8248563822334313
86,2020-07-09,short,1,2020-07-09 10:18:00-04:00,10688.0,10748.0,10568.0,2020-07-09 10:59:00-04:00,10593.25,overlay_hard_profit_lock,,,,121.74,121.74,121.74,10688.0,,94.75,379.0,189.5,1.24,188.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.54641038278298
87,2020-07-10,short,1,2020-07-10 10:01:00-04:00,10642.25,10749.75,10427.25,2020-07-10 10:42:00-04:00,10723.75,overlay_hard_loss_cap,,,,216.74,216.74,216.74,10642.25,,-81.5,-326.0,-163.0,1.24,-164.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7577742917781674
88,2020-07-13,long,1,2020-07-13 10:30:00-04:00,10999.25,10929.0,11139.75,2020-07-13 13:59:00-04:00,10945.5,overlay_hard_loss_cap,,,,142.24,142.24,142.24,10999.25,,-53.75,-215.0,-107.5,1.24,-108.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.764482564679415
89,2020-07-15,short,1,2020-07-15 11:04:00-04:00,10663.0,10767.0,10455.0,2020-07-15 16:00:00-04:00,10689.25,time_exit,,,,209.74,209.74,209.74,10663.0,,-26.25,-105.0,-52.5,1.24,-53.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.2562219891293983
90,2020-07-16,short,1,2020-07-16 10:02:00-04:00,10533.0,10600.5,10398.0,2020-07-16 13:08:00-04:00,10585.75,overlay_hard_loss_cap,,,,136.74,136.74,136.74,10533.0,,-52.75,-211.0,-105.5,1.24,-106.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7806055287406757
91,2020-07-17,short,1,2020-07-17 10:25:00-04:00,10557.75,10650.5,10372.25,2020-07-17 12:08:00-04:00,10628.25,overlay_hard_loss_cap,,,,187.24,187.24,187.24,10557.75,,-70.5,-282.0,-141.0,1.24,-142.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7596667378765222
92,2020-07-20,long,1,2020-07-20 10:05:00-04:00,10697.25,10605.25,10881.25,2020-07-20 13:24:00-04:00,10837.25,overlay_hard_profit_lock,,,,185.74,185.74,185.74,10697.25,,140.0,560.0,280.0,1.24,278.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5008075804888552
93,2020-07-21,short,1,2020-07-21 10:11:00-04:00,10898.75,11003.75,10688.75,2020-07-21 16:00:00-04:00,10832.5,time_exit,,,,211.74,211.74,211.74,10898.75,,66.25,265.0,132.5,1.24,131.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.6199112118636062
94,2020-07-22,short,1,2020-07-22 10:48:00-04:00,10817.75,10896.25,10660.75,2020-07-22 16:00:00-04:00,10843.75,time_exit,,,,158.74,158.74,158.74,10817.75,,-26.0,-104.0,-52.0,1.24,-53.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.3353912057452438
95,2020-07-23,short,1,2020-07-23 10:14:00-04:00,10798.5,10872.0,10651.5,2020-07-23 12:35:00-04:00,10683.5,overlay_hard_profit_lock,,,,148.74,148.74,148.74,10798.5,,115.0,460.0,230.0,1.24,228.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5379857469409706
96,2020-07-24,long,1,2020-07-24 10:21:00-04:00,10435.5,10300.75,10705.0,2020-07-24 16:00:00-04:00,10471.0,time_exit,,,,271.24,271.24,271.24,10435.5,,35.5,142.0,71.0,1.24,69.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.25718920513198645
97,2020-07-27,long,1,2020-07-27 10:01:00-04:00,10631.25,10513.0,10867.75,2020-07-27 11:28:00-04:00,10535.5,overlay_hard_loss_cap,,,,238.24,238.24,238.24,10631.25,,-95.75,-383.0,-191.5,1.24,-192.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8090161182001343
98,2020-07-29,long,1,2020-07-29 10:03:00-04:00,10620.25,10570.25,10720.25,2020-07-29 16:00:00-04:00,10645.5,time_exit,,,,101.74,101.74,101.74,10620.25,,25.25,101.0,50.5,1.24,49.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.4841753489286416
99,2020-07-30,short,1,2020-07-30 10:21:00-04:00,10525.25,10621.75,10332.25,2020-07-30 11:02:00-04:00,10597.75,overlay_hard_loss_cap,,,,194.74,194.74,194.74,10525.25,,-72.5,-290.0,-145.0,1.24,-146.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7509499845948444
100,2020-07-31,short,1,2020-07-31 10:09:00-04:00,10774.75,10901.75,10520.75,2020-07-31 15:55:00-04:00,10872.0,overlay_hard_loss_cap,,,,255.74,255.74,255.74,10774.75,,-97.25,-389.0,-194.5,1.24,-195.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7653867208884023
101,2020-08-03,long,1,2020-08-03 10:02:00-04:00,11063.0,10980.0,11229.0,2020-08-03 10:47:00-04:00,10995.75,overlay_hard_loss_cap,,,,167.74,167.74,167.74,11063.0,,-67.25,-269.0,-134.5,1.24,-135.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8092285680219388
102,2020-08-04,long,1,2020-08-04 10:02:00-04:00,11068.25,11005.75,11193.25,2020-08-04 11:25:00-04:00,11019.75,overlay_hard_loss_cap,,,,126.74,126.74,126.74,11068.25,,-48.5,-194.0,-97.0,1.24,-98.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7751301877860186
103,2020-08-05,long,1,2020-08-05 10:12:00-04:00,11120.75,11064.0,11234.25,2020-08-05 15:50:00-04:00,11075.0,overlay_hard_loss_cap,,,,115.24,115.24,115.24,11120.75,,-45.75,-183.0,-91.5,1.24,-92.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8047552933009372
104,2020-08-10,short,1,2020-08-10 10:06:00-04:00,11057.75,11147.0,10879.25,2020-08-10 16:00:00-04:00,11086.5,time_exit,,,,180.24,180.24,180.24,11057.75,,-28.75,-115.0,-57.5,1.24,-58.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.3258988015978695
105,2020-08-11,short,1,2020-08-11 10:08:00-04:00,10950.25,11043.0,10764.75,2020-08-11 10:39:00-04:00,11021.75,overlay_hard_loss_cap,,,,187.24,187.24,187.24,10950.25,,-71.5,-286.0,-143.0,1.24,-144.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7703482161931211
106,2020-08-12,long,1,2020-08-12 10:08:00-04:00,11068.0,10957.0,11290.0,2020-08-12 16:00:00-04:00,11129.75,time_exit,,,,223.74,223.74,223.74,11068.0,,61.75,247.0,123.5,1.24,122.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.5464378296236704
107,2020-08-13,long,1,2020-08-13 10:32:00-04:00,11232.0,11163.5,11369.0,2020-08-13 14:11:00-04:00,11169.5,overlay_hard_loss_cap,,,,138.74,138.74,138.74,11232.0,,-62.5,-250.0,-125.0,1.24,-126.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.9099034164624477
108,2020-08-14,short,1,2020-08-14 10:14:00-04:00,11134.5,11207.25,10989.0,2020-08-14 16:00:00-04:00,11155.0,time_exit,,,,147.24,147.24,147.24,11134.5,,-20.5,-82.0,-41.0,1.24,-42.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.28687856560717195
109,2020-08-18,short,1,2020-08-18 10:08:00-04:00,11320.75,11382.25,11197.75,2020-08-18 12:08:00-04:00,11367.0,overlay_hard_loss_cap,,,,124.74,124.74,124.74,11320.75,,-46.25,-185.0,-92.5,1.24,-93.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7514830848164181
110,2020-08-21,long,1,2020-08-21 10:26:00-04:00,11514.25,11454.5,11633.75,2020-08-21 16:00:00-04:00,11557.75,time_exit,,,,121.24,121.24,121.24,11514.25,,43.5,174.0,87.0,1.24,85.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.7073573078192017
111,2020-08-24,short,1,2020-08-24 10:04:00-04:00,11612.5,11723.0,11391.5,2020-08-24 16:00:00-04:00,11619.75,time_exit,,,,222.74,222.74,222.74,11612.5,,-7.25,-29.0,-14.5,1.24,-15.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.07066534973511718
112,2020-08-25,long,1,2020-08-25 10:17:00-04:00,11633.5,11574.25,11752.0,2020-08-25 16:00:00-04:00,11715.0,time_exit,,,,120.24,120.24,120.24,11633.5,,81.5,326.0,163.0,1.24,161.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,1.345309381237525
113,2020-08-27,short,1,2020-08-27 10:13:00-04:00,11904.75,12016.5,11681.25,2020-08-27 10:29:00-04:00,11996.75,overlay_hard_loss_cap,,,,225.24,225.24,225.24,11904.75,,-92.0,-368.0,-184.0,1.24,-185.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8224116497957734
114,2020-08-28,long,1,2020-08-28 10:03:00-04:00,12010.5,11947.5,12136.5,2020-08-28 10:47:00-04:00,11960.25,overlay_hard_loss_cap,,,,127.74,127.74,127.74,12010.5,,-50.25,-201.0,-100.5,1.24,-101.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7964615625489275
115,2020-08-31,long,1,2020-08-31 10:20:00-04:00,12056.5,11992.5,12184.5,2020-08-31 14:56:00-04:00,12155.0,overlay_hard_profit_lock,,,,129.74,129.74,129.74,12056.5,,98.5,394.0,197.0,1.24,195.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5088638816093725
116,2020-09-01,long,1,2020-09-01 10:01:00-04:00,12221.75,12124.5,12416.25,2020-09-01 16:00:00-04:00,12298.5,time_exit,,,,196.24,196.24,196.24,12221.75,,76.75,307.0,153.5,1.24,152.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.7758866693844272
117,2020-09-02,short,1,2020-09-02 11:37:00-04:00,12219.5,12435.25,11788.0,2020-09-02 13:24:00-04:00,12386.5,overlay_hard_loss_cap,,,,433.24,433.24,433.24,12219.5,,-167.0,-668.0,-334.0,1.24,-335.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7737974332933247
118,2020-09-03,short,1,2020-09-03 10:13:00-04:00,12130.75,12243.0,11906.25,2020-09-03 10:46:00-04:00,11933.25,overlay_hard_profit_lock,,,,226.24,226.24,226.24,12130.75,,197.5,790.0,395.0,1.24,393.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.7404526166902403
119,2020-09-09,long,1,2020-09-09 10:26:00-04:00,11323.25,11185.0,11599.75,2020-09-09 16:00:00-04:00,11358.0,time_exit,,,,278.24,278.24,278.24,11323.25,,34.75,139.0,69.5,1.24,68.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.24532777458309374
120,2020-09-10,long,1,2020-09-10 10:04:00-04:00,11554.5,11455.75,11752.0,2020-09-10 10:45:00-04:00,11476.25,overlay_hard_loss_cap,,,,199.24,199.24,199.24,11554.5,,-78.25,-313.0,-156.5,1.24,-157.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7917084922706284
121,2020-09-14,long,1,2020-09-14 10:05:00-04:00,11319.5,11207.5,11543.5,2020-09-14 13:16:00-04:00,11232.25,overlay_hard_loss_cap,,,,225.74,225.74,225.74,11319.5,,-87.25,-349.0,-174.5,1.24,-175.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7785062461238593
122,2020-09-15,long,1,2020-09-15 10:02:00-04:00,11483.25,11414.0,11621.75,2020-09-15 10:19:00-04:00,11428.0,overlay_hard_loss_cap,,,,140.24,140.24,140.24,11483.25,,-55.25,-221.0,-110.5,1.24,-111.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7967769537934968
123,2020-09-16,short,1,2020-09-16 10:34:00-04:00,11403.75,11492.0,11227.25,2020-09-16 15:31:00-04:00,11263.75,overlay_hard_profit_lock,,,,178.24,178.24,178.24,11403.75,,140.0,560.0,280.0,1.24,278.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5639587073608616
124,2020-09-17,long,1,2020-09-17 10:06:00-04:00,11099.0,10959.25,11378.5,2020-09-17 12:11:00-04:00,10977.0,overlay_hard_loss_cap,,,,281.24,281.24,281.24,11099.0,,-122.0,-488.0,-244.0,1.24,-245.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8719954487270658
125,2020-09-21,short,1,2020-09-21 10:31:00-04:00,10701.25,10841.0,10421.75,2020-09-21 12:00:00-04:00,10813.5,overlay_hard_loss_cap,,,,281.24,281.24,281.24,10701.25,,-112.25,-449.0,-224.5,1.24,-225.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8026596501208932
126,2020-09-22,short,1,2020-09-22 11:00:00-04:00,10945.75,11075.0,10687.25,2020-09-22 12:11:00-04:00,11044.5,overlay_hard_loss_cap,,,,260.24,260.24,260.24,10945.75,,-98.75,-395.0,-197.5,1.24,-198.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7636796802951122
127,2020-09-23,short,1,2020-09-23 10:06:00-04:00,11065.75,11161.5,10874.25,2020-09-23 14:15:00-04:00,10908.5,overlay_hard_profit_lock,,,,193.24,193.24,193.24,11065.75,,157.25,629.0,314.5,1.24,313.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.6210929414199957
128,2020-09-25,long,1,2020-09-25 10:23:00-04:00,10927.75,10829.5,11124.25,2020-09-25 14:07:00-04:00,11082.5,overlay_hard_profit_lock,,,,198.24,198.24,198.24,10927.75,,154.75,619.0,309.5,1.24,308.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5549838579499595
129,2020-09-28,short,1,2020-09-28 10:52:00-04:00,11241.0,11343.75,11035.5,2020-09-28 13:33:00-04:00,11322.5,overlay_hard_loss_cap,,,,207.24,207.24,207.24,11241.0,,-81.5,-326.0,-163.0,1.24,-164.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7925110982435823
130,2020-09-29,long,1,2020-09-29 10:12:00-04:00,11385.5,11327.75,11501.0,2020-09-29 10:33:00-04:00,11336.25,overlay_hard_loss_cap,,,,117.24,117.24,117.24,11385.5,,-49.25,-197.0,-98.5,1.24,-99.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.850733538041624
131,2020-09-30,long,1,2020-09-30 10:01:00-04:00,11422.0,11309.75,11646.5,2020-09-30 16:00:00-04:00,11365.0,time_exit,,,,226.24,226.24,226.24,11422.0,,-57.0,-228.0,-114.0,1.24,-115.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,-0.5093705799151343
132,2020-10-01,short,1,2020-10-01 10:01:00-04:00,11510.0,11569.25,11391.5,2020-10-01 13:08:00-04:00,11555.25,overlay_hard_loss_cap,,,,120.24,120.24,120.24,11510.0,,-45.25,-181.0,-90.5,1.24,-91.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7629740518962076
133,2020-10-02,long,1,2020-10-02 10:02:00-04:00,11431.5,11300.25,11694.0,2020-10-02 11:37:00-04:00,11326.75,overlay_hard_loss_cap,,,,264.24,264.24,264.24,11431.5,,-104.75,-419.0,-209.5,1.24,-210.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7975325461701483
134,2020-10-05,long,1,2020-10-05 10:01:00-04:00,11381.25,11320.75,11502.25,2020-10-05 15:11:00-04:00,11477.5,overlay_hard_profit_lock,,,,122.74,122.74,122.74,11381.25,,96.25,385.0,192.5,1.24,191.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5582532181847808
135,2020-10-06,long,1,2020-10-06 10:10:00-04:00,11484.5,11417.5,11618.5,2020-10-06 11:09:00-04:00,11430.25,overlay_hard_loss_cap,,,,135.74,135.74,135.74,11484.5,,-54.25,-217.0,-108.5,1.24,-109.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8084573449241196
136,2020-10-08,short,1,2020-10-08 10:21:00-04:00,11509.5,11577.5,11373.5,2020-10-08 12:47:00-04:00,11561.75,overlay_hard_loss_cap,,,,137.74,137.74,137.74,11509.5,,-52.25,-209.0,-104.5,1.24,-105.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.767678234354581
137,2020-10-09,long,1,2020-10-09 10:04:00-04:00,11643.0,11587.5,11754.0,2020-10-09 16:00:00-04:00,11722.0,time_exit,,,,112.74,112.74,112.74,11643.0,,79.0,316.0,158.0,1.24,156.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,1.390455916267518
138,2020-10-13,long,1,2020-10-13 11:22:00-04:00,12163.5,12031.5,12427.5,2020-10-13 13:09:00-04:00,12056.75,overlay_hard_loss_cap,,,,265.74,265.74,265.74,12163.5,,-106.75,-427.0,-213.5,1.24,-214.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8080830887333484
139,2020-10-14,short,1,2020-10-14 10:26:00-04:00,12059.5,12153.5,11871.5,2020-10-14 12:23:00-04:00,11911.0,overlay_hard_profit_lock,,,,189.74,189.74,189.74,12059.5,,148.5,594.0,297.0,1.24,295.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5587646252766942
140,2020-10-16,long,1,2020-10-16 10:01:00-04:00,11972.25,11926.0,12064.75,2020-10-16 11:08:00-04:00,11934.25,overlay_hard_loss_cap,,,,94.24,94.24,94.24,11972.25,,-38.0,-152.0,-76.0,1.24,-77.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8196095076400679
141,2020-10-19,short,1,2020-10-19 10:01:00-04:00,11869.0,11951.25,11704.5,2020-10-19 13:47:00-04:00,11734.0,overlay_hard_profit_lock,,,,166.24,166.24,166.24,11869.0,,135.0,540.0,270.0,1.24,268.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.61669874879692
142,2020-10-20,long,1,2020-10-20 10:06:00-04:00,11718.5,11631.5,11892.5,2020-10-20 10:48:00-04:00,11648.5,overlay_hard_loss_cap,,,,175.74,175.74,175.74,11718.5,,-70.0,-280.0,-140.0,1.24,-141.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.803687265278252
143,2020-10-21,short,1,2020-10-21 11:16:00-04:00,11653.0,11779.75,11399.5,2020-10-21 14:56:00-04:00,11749.25,overlay_hard_loss_cap,,,,255.24,255.24,255.24,11653.0,,-96.25,-385.0,-192.5,1.24,-193.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7590503055947344
144,2020-10-22,short,1,2020-10-22 10:04:00-04:00,11651.0,11724.25,11504.5,2020-10-22 10:43:00-04:00,11533.75,overlay_hard_profit_lock,,,,148.24,148.24,148.24,11651.0,,117.25,469.0,234.5,1.24,233.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_profit_lock,neutral,1,1.5735294117647056
145,2020-10-23,short,1,2020-10-23 10:01:00-04:00,11585.5,11679.0,11398.5,2020-10-23 15:44:00-04:00,11659.0,overlay_hard_loss_cap,,,,188.74,188.74,188.74,11585.5,,-73.5,-294.0,-147.0,1.24,-148.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7854190950513935
146,2020-10-26,long,1,2020-10-26 10:03:00-04:00,11686.75,11566.0,11928.25,2020-10-26 10:32:00-04:00,11590.5,overlay_hard_loss_cap,,,,243.24,243.24,243.24,11686.75,,-96.25,-385.0,-192.5,1.24,-193.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7964972866304885
147,2020-10-27,short,1,2020-10-27 10:23:00-04:00,11494.75,11578.0,11328.25,2020-10-27 10:47:00-04:00,11558.25,overlay_hard_loss_cap,,,,168.24,168.24,168.24,11494.75,,-63.5,-254.0,-127.0,1.24,-128.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7622444127436995
148,2020-10-28,short,1,2020-10-28 10:17:00-04:00,11247.5,11423.5,10895.5,2020-10-28 16:00:00-04:00,11143.75,time_exit,,,,353.74,353.74,353.74,11247.5,,103.75,415.0,207.5,1.24,206.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.5830836207383954
149,2020-10-29,long,1,2020-10-29 10:04:00-04:00,11284.5,11169.75,11514.0,2020-10-29 16:00:00-04:00,11345.25,time_exit,,,,231.24,231.24,231.24,11284.5,,60.75,243.0,121.5,1.24,120.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.5200657325722193
150,2020-10-30,short,1,2020-10-30 10:14:00-04:00,11122.5,11281.75,10804.0,2020-10-30 16:00:00-04:00,11071.5,time_exit,,,,320.24,320.24,320.24,11122.5,,51.0,204.0,102.0,1.24,100.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.31463902073444916
151,2020-11-02,short,1,2020-11-02 11:13:00-05:00,11099.25,11212.5,10872.75,2020-11-02 16:00:00-05:00,11076.25,time_exit,,,,228.24,228.24,228.24,11099.25,,23.0,92.0,46.0,1.24,44.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.19610935856992637
152,2020-11-03,long,1,2020-11-03 10:01:00-05:00,11207.5,11100.75,11421.0,2020-11-03 16:00:00-05:00,11239.25,time_exit,,,,215.24,215.24,215.24,11207.5,,31.75,127.0,63.5,1.24,62.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.2892585021371492
153,2020-11-05,long,1,2020-11-05 10:02:00-05:00,12091.25,11972.25,12329.25,2020-11-05 12:20:00-05:00,11995.25,overlay_hard_loss_cap,,,,239.74,239.74,239.74,12091.25,,-96.0,-384.0,-192.0,1.24,-193.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.8060398765329106
154,2020-11-06,long,1,2020-11-06 11:41:00-05:00,12049.75,11882.75,12383.75,2020-11-06 16:00:00-05:00,12079.25,time_exit,,,,335.74,335.74,335.74,12049.75,,29.5,118.0,59.0,1.24,57.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.1720378864597605
155,2020-11-10,short,1,2020-11-10 10:23:00-05:00,11590.75,11750.0,11272.25,2020-11-10 11:45:00-05:00,11718.0,overlay_hard_loss_cap,,,,320.24,320.24,320.24,11590.75,,-127.25,-509.0,-254.5,1.24,-255.74,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7985885585810643
156,2020-11-11,long,1,2020-11-11 10:31:00-05:00,11836.25,11701.75,12105.25,2020-11-11 16:00:00-05:00,11885.25,time_exit,,,,270.74,270.74,270.74,11836.25,,49.0,196.0,98.0,1.24,96.76,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.3573908546945409
157,2020-11-12,long,1,2020-11-12 10:42:00-05:00,11971.5,11880.5,12153.5,2020-11-12 11:32:00-05:00,11900.5,overlay_hard_loss_cap,,,,183.74,183.74,183.74,11971.5,,-71.0,-284.0,-142.0,1.24,-143.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7795798410797866
158,2020-11-13,short,1,2020-11-13 10:01:00-05:00,11869.5,11924.25,11760.0,2020-11-13 15:24:00-05:00,11911.0,overlay_hard_loss_cap,,,,111.24,111.24,111.24,11869.5,,-41.5,-166.0,-83.0,1.24,-84.24,combo_loss_0p75__profit_1p5,block_1_hard_cap,overlay_hard_loss_cap,neutral,1,-0.7572815533980582
159,2020-11-16,long,1,2020-11-16 10:23:00-05:00,11990.5,11887.0,12197.5,2020-11-16 16:00:00-05:00,12013.75,time_exit,,,,208.74,208.74,208.74,11990.5,,23.25,93.0,46.5,1.24,45.26,combo_loss_0p75__profit_1p5,block_1_hard_cap,,neutral,1,0.21682475807224297
