config_id,symbol_x,signal_time,signal_actionable_time,direction,filter_family_x,filter_label_x,stop_multiplier_x,target_multiplier_x,entry_delay_minutes_x,skipped_by_filter,filter_reason,executed,pnl,net_pnl_usd,gross_pnl_usd,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,exit_reason,holding_minutes,mfe_ticks_1m,mae_ticks_1m,quantity,session_date,symbol_y,execution_timeframe,entry_timing,protective_orders_active_from,ambiguous_policy,stop_multiplier_y,target_multiplier_y,entry_delay_minutes_y,filter_family_y,filter_label_y,filter_params,subperiod
none_sm1p00_tm3p00_d30,MNQ,2025-10-02 09:30:00-04:00,2025-10-02 10:30:00-04:00,long,none,none,1.0,3.0,30,False,none,True,-33.0,-33.0,-30.5,2025-10-02 11:01:00-04:00,2025-10-02 11:02:00-04:00,25029.25,25014.25,25263.7375,25014.0,stop_1m,1.0,12.0,77.0,1,2025-10-02,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-10-17 09:30:00-04:00,2025-10-17 10:30:00-04:00,short,none,none,1.0,3.0,30,False,none,True,-390.0,-390.0,-387.5,2025-10-17 11:01:00-04:00,2025-10-17 12:30:00-04:00,24767.25,24960.75,24237.3,24961.0,stop_1m,89.0,371.0,822.0,1,2025-10-17,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-11-04 09:30:00-05:00,2025-11-04 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,280.5,280.5,283.0,2025-11-04 11:01:00-05:00,2025-11-04 13:01:00-05:00,25814.75,25893.75,25388.75,25673.25,time_stop_1m,120.0,690.0,33.0,1,2025-11-04,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-11-05 09:30:00-05:00,2025-11-05 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-22.0,-22.0,-19.5,2025-11-05 11:01:00-05:00,2025-11-05 11:02:00-05:00,25708.5,25718.0,25284.0375,25718.25,stop_1m,1.0,2.0,103.0,1,2025-11-05,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-11-20 11:30:00-05:00,2025-11-20 12:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-131.5,-131.5,-129.0,2025-11-20 13:01:00-05:00,2025-11-20 13:40:00-05:00,24417.75,24353.5,25219.3125,24353.25,stop_1m,39.0,725.0,280.0,1,2025-11-20,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2025-12-04 09:30:00-05:00,2025-12-04 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-100.0,-100.0,-97.5,2025-12-04 11:01:00-05:00,2025-12-04 11:05:00-05:00,25568.5,25520.0,25883.3125,25519.75,stop_1m,4.0,12.0,231.0,1,2025-12-04,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2025
none_sm1p00_tm3p00_d30,MNQ,2026-01-09 09:30:00-05:00,2026-01-09 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-79.5,-79.5,-77.0,2026-01-09 11:01:00-05:00,2026-01-09 11:08:00-05:00,25822.5,25860.75,25545.45,25861.0,stop_1m,7.0,20.0,208.0,1,2026-01-09,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2026
none_sm1p00_tm3p00_d30,MNQ,2026-01-22 09:30:00-05:00,2026-01-22 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,165.5,165.5,168.0,2026-01-22 11:01:00-05:00,2026-01-22 13:01:00-05:00,25629.5,25534.75,26077.925,25713.5,time_stop_1m,120.0,366.0,95.0,1,2026-01-22,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2026
none_sm1p00_tm3p00_d30,MNQ,2026-02-03 09:30:00-05:00,2026-02-03 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-269.5,-269.5,-267.0,2026-02-03 11:01:00-05:00,2026-02-03 11:51:00-05:00,25603.5,25470.25,26079.975,25470.0,stop_1m,50.0,29.0,551.0,1,2026-02-03,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2026
none_sm1p00_tm3p00_d30,MNQ,2026-02-24 09:30:00-05:00,2026-02-24 10:30:00-05:00,short,none,none,1.0,3.0,30,False,none,True,-62.5,-62.5,-60.0,2026-02-24 11:01:00-05:00,2026-02-24 11:02:00-05:00,24984.75,25014.5,24526.9125,25014.75,stop_1m,1.0,15.0,149.0,1,2026-02-24,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2026
none_sm1p00_tm3p00_d30,MNQ,2026-02-26 09:30:00-05:00,2026-02-26 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,-179.5,-179.5,-177.0,2026-02-26 11:01:00-05:00,2026-02-26 13:01:00-05:00,25018.75,24885.0,25364.9125,24930.25,time_stop_1m,120.0,267.0,426.0,1,2026-02-26,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2026
none_sm1p00_tm3p00_d30,MNQ,2026-03-03 09:30:00-05:00,2026-03-03 10:30:00-05:00,long,none,none,1.0,3.0,30,False,none,True,500.5,500.5,503.0,2026-03-03 11:01:00-05:00,2026-03-03 13:01:00-05:00,24441.75,24350.75,24944.7375,24693.25,time_stop_1m,120.0,1133.0,12.0,1,2026-03-03,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{},2026
