variant_name,family,horizon,asset_count,overall_net_pnl,overall_sharpe,overall_sortino,overall_max_drawdown,overall_profit_factor,overall_win_rate,overall_average_trade,overall_trade_count,overall_n_days_traded,overall_participation_rate,overall_trades_per_month,overall_longest_losing_streak_trade,overall_longest_losing_streak_daily,is_net_pnl,is_sharpe,is_sortino,is_max_drawdown,is_profit_factor,is_win_rate,is_average_trade,is_trade_count,is_n_days_traded,is_participation_rate,is_trades_per_month,is_longest_losing_streak_trade,is_longest_losing_streak_daily,oos_net_pnl,oos_sharpe,oos_sortino,oos_max_drawdown,oos_profit_factor,oos_win_rate,oos_average_trade,oos_trade_count,oos_n_days_traded,oos_participation_rate,oos_trades_per_month,oos_longest_losing_streak_trade,oos_longest_losing_streak_daily,oos_sharpe_delta_vs_baseline,oos_max_drawdown_improvement_vs_baseline,oos_trade_retention_vs_baseline,oos_net_pnl_retention_vs_baseline,oos_assets_sharpe_improved,oos_assets_dd_improved,oos_assets_with_value,verdict,threshold,multiplier
combined_overlay__60m__t90__m25,combined_overlay,60m,4,29045.500000009644,0.3257945693841593,0.3517595790991332,-24008.99999999671,1.0412387161627001,0.45579991375592926,12.525010780512998,2319,1000,0.8779631255487269,42.75592625109745,13,7,10756.250000007209,0.1733184455401246,0.18623601911385926,-17730.24999999671,1.022165404144495,0.45534591194968554,6.764937106922773,1590,691,0.8670012547051443,41.89460476787955,13,7,18289.25000000244,0.675382163900153,0.7369929936137067,-16552.74999999949,1.083491970016538,0.4567901234567901,25.08813443073037,729,309,0.9035087719298246,44.76315789473684,13,5,-0.16819131302962476,-0.2126778878734544,0.943078913324709,0.76091071725747,3,3,3,no_value,90,25
combined_overlay__60m__t90__m50,combined_overlay,60m,4,29993.750000009713,0.33542730777432567,0.36305281761779296,-24138.99999999669,1.0423647866788799,0.45630650021523894,12.911644425316277,2323,1002,0.8797190517998245,42.82967515364354,13,7,11977.500000007261,0.19246201766158555,0.20731813563523602,-17685.249999996686,1.0245647335334145,0.4560853199498118,7.51411543287783,1594,693,0.8695106649937264,42.00000000000001,13,7,18016.250000002452,0.6629712596725257,0.7252399969557647,-16727.74999999949,1.0817439773864284,0.4567901234567901,24.713648834022568,729,309,0.9035087719298246,44.76315789473684,13,5,-0.18060221725725212,-0.22549863550619584,0.943078913324709,0.7495527542020547,2,3,2,no_value,90,50
three_state_modulation__90m__t95__m50,three_state_modulation,90m,4,30688.750000008902,0.3643666269049029,0.39798776850040873,-23433.499999996995,1.0470319363533582,0.4574829931972789,13.047937925173853,2352,1001,0.8788410886742757,43.36435469710272,13,8,14297.500000006665,0.2428394880876778,0.2647475681419769,-16939.749999996984,1.0315967898236276,0.4581005586592179,8.874922408446098,1611,692,0.8682559598494354,42.447929736511924,13,8,16391.250000002234,0.6467833411832971,0.7094025056786497,-17024.499999999123,1.0819520499574522,0.45614035087719296,22.12044534413257,741,309,0.9035087719298246,45.5,13,5,-0.19679013574648074,-0.24723896042054622,0.9586028460543338,0.6819458312531427,1,3,1,no_value,95,50
combined_overlay__60m__t90__m75,combined_overlay,60m,4,30756.500000009783,0.3425525491357837,0.3713850762845435,-24481.49999999666,1.043219593800613,0.45630650021523894,13.239991390447603,2323,1002,0.8797190517998245,42.82967515364354,13,7,13101.00000000732,0.20971357143123065,0.22653944331054254,-17666.49999999666,1.0267488535622413,0.4560853199498118,8.218946047683387,1594,693,0.8695106649937264,42.00000000000001,13,7,17655.500000002467,0.6466119669418496,0.7066604252083165,-17088.99999999949,1.0795811683518992,0.4567901234567901,24.218792866944398,729,309,0.9035087719298246,44.76315789473684,13,5,-0.19696150998792816,-0.2519643216909264,0.943078913324709,0.7345440173073988,2,2,2,no_value,90,75
adverse_downsize__60m__t80__m25,adverse_downsize,60m,4,23314.75000000918,0.2727764184797736,0.2943521962736909,-26683.499999994394,1.0348821638993178,0.455470737913486,9.88751060220915,2358,1004,0.8814749780509219,43.47497805092186,13,7,6672.250000006892,0.11211383599835968,0.12004116386234139,-17351.99999999674,1.014358999190307,0.4541511771995043,4.1339838909584214,1614,691,0.8670012547051443,42.52697616060226,13,7,16642.500000002285,0.6414210944495004,0.7044746403490351,-19259.499999999083,1.0816961179310647,0.4583333333333333,22.368951612906297,744,313,0.9152046783625731,45.684210526315795,13,6,-0.20215238248027745,-0.41097822304441267,0.96248382923674,0.692398901647552,1,2,1,no_value,80,25
three_state_modulation__90m__t85__m25,three_state_modulation,90m,4,27281.25000000785,0.3546947441920731,0.37525243316077844,-29906.749999995212,1.0491351316303872,0.45002414292612264,13.17298406567255,2071,963,0.845478489903424,38.18349429323968,13,8,12500.00000000595,0.2330873108660516,0.2450647508732593,-18616.99999999729,1.0321191027721512,0.45213137665967856,8.735150244588365,1431,664,0.8331242158092849,37.7051442910916,13,8,14781.250000001903,0.6349242785613753,0.6812896650675839,-20242.249999999258,1.0890155221993174,0.4453125,23.095703125002974,640,299,0.8742690058479532,39.29824561403509,11,5,-0.20864919836840246,-0.4829758786791492,0.8279430789133247,0.6149629722083696,2,2,2,no_value,85,25
adverse_downsize__60m__t85__m50,adverse_downsize,60m,4,27511.250000009706,0.3102156515989265,0.3391544491073167,-23256.749999996508,1.0387037029221446,0.45799011532125206,11.330827841849137,2428,1013,0.8893766461808604,44.76558384547849,13,8,10552.750000007265,0.17036355854103266,0.18505791754478626,-17849.2499999965,1.0215580905530863,0.45657418576598313,6.364746682754683,1658,698,0.875784190715182,43.68632371392723,13,8,16958.500000002437,0.6343567809859559,0.7037634360838484,-16237.999999999038,1.0766264221874924,0.461038961038961,22.02402597402914,770,315,0.9210526315789473,47.280701754385966,13,6,-0.20921669594382186,-0.18961885748824767,0.9961190168175937,0.7055458478948528,1,2,1,no_value,85,50
three_state_modulation__90m__t90__m50,three_state_modulation,90m,4,23788.75000000866,0.292362008140137,0.3114835029892224,-26820.749999994747,1.0380158183838417,0.45438441098317095,10.535318866257157,2258,986,0.8656716417910447,41.631255487269534,13,8,8476.25000000649,0.14971881684194785,0.15881190290070968,-18055.749999997068,1.0195283813820175,0.4540750323415265,5.482697283315971,1546,683,0.8569636135508155,40.735257214554586,13,8,15312.500000002168,0.6188779641502798,0.6658091709348443,-19258.24999999914,1.0798726210999465,0.4550561797752809,21.506320224722145,712,303,0.8859649122807017,43.71929824561404,11,5,-0.22469551277949795,-0.4108866462756116,0.9210866752910737,0.6370652354801374,1,2,1,no_value,90,50
three_state_modulation__60m__t85__m50,three_state_modulation,60m,4,26224.000000008036,0.3326314073134197,0.3548442313266005,-21010.499999995154,1.0438661933899755,0.45036764705882354,12.051470588238987,2176,972,0.8533801580333626,40.11940298507462,13,8,12339.000000006015,0.22526250573752474,0.23986064131754098,-12885.499999997792,1.0297392124857119,0.45279255319148937,8.204122340429532,1504,677,0.849435382685069,39.62860727728984,13,8,13885.000000002019,0.5772632276585565,0.6180667625739902,-18969.249999999196,1.0759111317647343,0.44494047619047616,20.662202380955385,672,295,0.8625730994152047,41.26315789473684,12,6,-0.26631024927122127,-0.3897140973278312,0.869340232858991,0.5776751539357872,2,3,2,no_value,85,50
three_state_modulation__90m__t95__m25,three_state_modulation,90m,4,26714.750000008436,0.32546406391426014,0.3526036112009755,-23727.999999997068,1.0435643346388768,0.45389755011135857,11.899665924279928,2245,990,0.8691834942932397,41.39157155399473,13,8,12699.000000006285,0.22103672113077746,0.23962449134461822,-17139.24999999706,1.0296630756725087,0.45483870967741935,8.192903225810506,1550,683,0.8569636135508155,40.84065244667504,13,8,14015.75000000215,0.5691469452951621,0.6155664088586364,-17933.74999999916,1.0757128252499555,0.45179856115107914,20.166546762593022,695,307,0.8976608187134503,42.67543859649123,13,5,-0.2744265316346157,-0.31385190204952124,0.8990944372574385,0.583114910966912,1,3,1,no_value,95,25
three_state_modulation__60m__t85__m75,three_state_modulation,60m,4,26519.00000000865,0.3217123604793767,0.3424128991732997,-22546.999999994783,1.0414993536998867,0.4516423357664234,12.098083941609787,2192,979,0.8595258999122037,40.414398595258994,13,7,12370.000000006472,0.21497081844856988,0.2283249189625651,-13594.499999996962,1.027925835122453,0.4540647719762062,8.175809649706855,1513,680,0.8531994981179423,39.86574654956085,13,7,14149.00000000218,0.5686169665028334,0.6080280276351131,-19152.74999999913,1.0721655794311133,0.44624447717231225,20.83799705449511,679,299,0.8742690058479532,41.692982456140356,12,5,-0.27495651042694436,-0.40315756698844385,0.8783958602846055,0.5886586786487233,0,3,0,no_value,85,75
three_state_modulation__90m__t90__m25,three_state_modulation,90m,4,19979.750000008233,0.25251469945264177,0.2682416413328171,-28540.999999995056,1.0340671735316376,0.45067160722556737,9.254168596576301,2159,976,0.8568920105355575,39.80597014925373,13,8,7971.250000006123,0.14462604152109787,0.15309035656344516,-17619.999999997275,1.019486452377839,0.4517426273458445,5.342660857912951,1492,673,0.8444165621079046,39.312421580928486,13,8,12008.500000002114,0.5003391553785544,0.5357609891796302,-20257.999999999178,1.0676860294874146,0.4482758620689655,18.003748125940202,667,303,0.8859649122807017,40.9561403508772,11,5,-0.34323432155122335,-0.4841297459660901,0.8628719275549805,0.49960475952741185,1,2,1,no_value,90,25
adverse_downsize__60m__t85__m25,adverse_downsize,60m,4,22876.750000009484,0.26188657325448805,0.2844351138426783,-22773.749999994267,1.0330540748583348,0.4564124056999162,9.587908633700538,2386,1010,0.8867427568042142,43.99122036874451,13,7,9970.500000007074,0.163199390109996,0.17662055237349752,-17658.999999996602,1.0208952768459296,0.45493562231759654,6.113120784798942,1631,695,0.8720200752823086,42.97490589711418,13,7,12906.250000002407,0.49155959635311397,0.5382228600516691,-17935.749999999047,1.0600470838926217,0.4596026490066225,17.09437086093034,755,315,0.9210526315789473,46.35964912280702,13,6,-0.35201388057666383,-0.31399842487960145,0.9767141009055628,0.5369549841904256,1,2,1,no_value,85,25
combined_overlay__60m__t85__m75,combined_overlay,60m,4,21242.75000000957,0.24125342844075173,0.25948181101363404,-22828.24999999679,1.030451713618941,0.45422535211267606,9.349801936623932,2272,994,0.8726953467954346,41.88937664618086,13,7,8688.250000007085,0.14148116878292524,0.15219199645068443,-17722.249999996795,1.0181279771654301,0.4543114543114543,5.590894465899025,1554,689,0.8644918444165621,40.94604767879549,13,7,12554.500000002485,0.4713146784484155,0.5066560776298552,-17839.49999999818,1.0575063554955118,0.45403899721448465,17.485376044571705,718,305,0.8918128654970761,44.08771929824562,12,5,-0.3722587984813623,-0.3069470136815302,0.9288486416558862,0.5223206856382586,0,2,0,no_value,85,75
combined_overlay__60m__t85__m50,combined_overlay,60m,4,20795.250000009473,0.23789173186178855,0.2556556058548703,-22979.99999999431,1.0300861013504001,0.45422535211267606,9.152838908454873,2272,994,0.8726953467954346,41.88937664618086,13,7,8732.500000007029,0.14301617119929924,0.15364801881104928,-17425.499999996646,1.0183491347067228,0.4543114543114543,5.619369369373892,1554,689,0.8644918444165621,40.94604767879549,13,7,12062.750000002445,0.4577671521832856,0.49222256267797965,-18315.249999999047,1.0560319950576862,0.45403899721448465,16.800487465184464,718,305,0.8918128654970761,44.08771929824562,12,5,-0.3858063247464922,-0.34180113188888933,0.9288486416558862,0.5018617906474121,0,3,0,no_value,85,50
combined_overlay__60m__t85__m25,combined_overlay,60m,4,20701.750000009382,0.23813459607245452,0.2557381020377119,-23083.24999999436,1.0302273466466136,0.455026455026455,9.127755731926536,2268,992,0.8709394205443372,41.815627743634764,13,7,9506.750000006969,0.15636631645297067,0.16787297942888868,-16775.749999996668,1.0201343703290469,0.45489690721649484,6.12548324742717,1552,687,0.8619824341279799,40.89335006273526,13,7,11195.000000002412,0.4283966977813128,0.46035018676954964,-18926.49999999905,1.0526320738306587,0.4553072625698324,15.635474860338563,716,305,0.8918128654970761,43.96491228070176,12,5,-0.415176779148465,-0.3865821718346794,0.926261319534282,0.4657596937926965,0,2,0,no_value,85,25
